countries,,pearson corr,,pearson p,spearman corr,spearman p,,,,,,,
Morocco,,Philippines,,0.730446452120047,6.1404889788464E-53,0.472968899580472,1.1023983664623E-18,,,,,,
Morocco,,Poland,,0.676038345644057,9.58155560355231E-43,0.516031069520784,1.70528829266344E-22,,,,,,
Morocco,,Portugal,,0.855473976033275,4.9927016522557E-90,0.489367793843683,4.51128678489272E-20,,,,,,
Morocco,,Qatar,,0.607267326611138,1.2591555972364E-32,0.596744039826916,2.73341648251893E-31,,,,,,
Morocco,,Romania,,0.760203753816738,1.22400907757245E-59,0.696721348121879,2.37927469800411E-46,,,,,,
Morocco,,Russia,,0.794033708000498,1.48311692952942E-68,0.409334853767353,5.93312246020077E-14,,,,,,
Morocco,,Rwanda,,0.69993343738287,6.14942881369761E-47,0.448850062765045,8.97383133728344E-17,,,,,,
Morocco,,Saint Kitts and Nevis,,0.220272730621074,9.20006959134219E-05,0.296851287391183,1.00385534775969E-07,,,,,,
Morocco,,Saint Lucia,,0.562998503544354,2.55755703270576E-27,0.198937682516368,0.000425413593491,,,,,,
Morocco,,Saint Vincent and the Grenadines,,0.208742948409838,0.000214491642634,0.110549213946061,0.051832693847359,,,,,,
Morocco,,San Marino,,0.340955636372309,7.06677101703879E-10,0.400375929137294,2.30589624398583E-13,,,,,,
Morocco,,Sao Tome and Principe,,-0.042588110617416,0.454972453354495,-0.189605331651013,0.00079265418176,,,,,,
Morocco,,Saudi Arabia,,0.724151846069282,1.23606815813451E-51,0.665256418450965,5.57642298151382E-41,,,,,,
Morocco,,Senegal,,0.840372608702486,6.40160296408792E-84,0.594422168832946,5.30920854198639E-31,,,,,,
Morocco,,Serbia,,0.749789815408055,3.46802305389108E-57,0.542465975591727,4.07423720804795E-25,,,,,,
Morocco,,Seychelles,,0.274944037966461,8.81466585982178E-07,0.281999120358674,4.46774415360473E-07,,,,,,
Morocco,,Sierra Leone,,0.092684322418001,0.103357219691502,0.190654107550489,0.000740160746898,,,,,,
Morocco,,Singapore,,0.30267875219442,5.45777228625122E-08,0.216627827076256,0.000120814766234,,,,,,
Morocco,,Slovakia,,0.749905568698563,3.26205918957251E-57,0.644636906004884,8.40177319115206E-38,,,,,,
Morocco,,Slovenia,,0.644901541001751,7.67594611647568E-38,0.515208714957864,2.04048328856695E-22,,,,,,
Morocco,,Solomon Islands,,-0.105719153247342,0.063017048449533,-0.15442394368199,0.006443978715061,,,,,,
Morocco,,Somalia,,0.274640984259104,9.07192364520791E-07,0.248195317847614,9.79478505533642E-06,,,,,,
Morocco,,South Africa,,0.800079884610366,2.51320974750175E-70,0.47544586253665,6.87754000692867E-19,,,,,,
Morocco,,South Korea,,-0.078819596665279,0.16626340526556,-0.126002524985774,0.026528264806804,,,,,,
Morocco,,South Sudan,,-0.046311767077641,0.416479067188952,-0.021868205415187,0.701334295390849,,,,,,
Morocco,,Spain,,0.520423242783778,6.4855439202485E-23,0.4771998606434,4.91276542098574E-19,,,,,,
Morocco,,Sri Lanka,,0.821066332371492,5.58476724526097E-77,0.242057390381778,1.64075329668191E-05,,,,,,
Morocco,,Sudan,,0.41057057002132,4.90421945976669E-14,0.376210215037274,7.36392795916314E-12,,,,,,
Morocco,,Suriname,,0.315415685703772,1.37407813180156E-08,0.119868412903242,0.034893927573437,,,,,,
Morocco,,Swaziland,,0.405793927299415,1.01956536363383E-13,0.400645872901441,2.21479284544031E-13,,,,,,
Morocco,,Sweden,,0.383071994306243,2.83427687152203E-12,0.338775388447738,9.202987561584E-10,,,,,,
Morocco,,Switzerland,,0.293480645368967,1.41936800154925E-07,0.523433165092394,3.31654881558482E-23,,,,,,
Morocco,,Syria,,0.302373256873352,5.63682915841778E-08,0.336354782070774,1.23095217716742E-09,,,,,,
Morocco,,Taiwan,,0.441105954763386,3.42816464471295E-16,0.183750315882115,0.001154440871628,,,,,,
Morocco,,Tajikistan,,-0.062118856685177,0.275558864540094,-0.18106145880571,0.001366954234596,,,,,,
Morocco,,Tanzania,,0.521262465355815,5.38305626062333E-23,0.575162766402028,1.06936375931438E-28,,,,,,
Morocco,,Thailand,,0.682390385560925,8.05435247125135E-44,0.18104517117037,0.001368344399081,,,,,,
Morocco,,Timor,,0.109112661231174,0.054971773438809,0.310659335689095,2.31754630266872E-08,,,,,,
Morocco,,Togo,,0.354921472728675,1.23897266259976E-10,0.463964267764343,5.93459532878737E-18,,,,,,
Morocco,,Trinidad and Tobago,,0.510110397837062,6.14069510972747E-22,0.51887196512578,9.13966771440188E-23,,,,,,
Morocco,,Tunisia,,0.827382386591295,3.73080262647694E-79,0.64655930106668,4.34951283384731E-38,,,,,,
Morocco,,Turkey,,0.849276889638256,1.93071797165219E-87,0.428406187870928,2.87127699146944E-15,,,,,,
Morocco,,Uganda,,0.313864840981525,1.63106682949971E-08,0.207096317253384,0.000241170932532,,,,,,
Morocco,,Ukraine,,0.847295707224925,1.22582689289364E-86,0.53310345980151,3.67305162383734E-24,,,,,,
Morocco,,United Arab Emirates,,0.571089787758975,3.14150723203668E-28,0.148279507583457,0.008931826249766,,,,,,
Morocco,,United Kingdom,,0.492728297088928,2.29369283638884E-20,0.159011803631453,0.00501205503508,,,,,,
Morocco,,United States,,0.804917091339085,8.68922062533904E-72,0.2897866493737,2.06411660948848E-07,,,,,,
Morocco,,Uruguay,,0.738621945899094,1.09337583866477E-54,0.436557543485485,7.41464597747465E-16,,,,,,
Morocco,,Uzbekistan,,0.675951366003747,9.907739076403E-43,0.485428976727581,9.87475000095615E-20,,,,,,
Morocco,,Vanuatu,,-0.046931598726284,0.41026249950866,-0.020943449138968,0.713396660588669,,,,,,
Morocco,,Vatican,,0.338687342274047,9.30127402278174E-10,0.43695580383607,6.93354509358423E-16,,,,,,
Morocco,,Venezuela,,0.739767873454315,6.14195748461602E-55,0.356656696013897,9.91952523830241E-11,,,,,,
Morocco,,Vietnam,,0.315252119617554,1.39921618715464E-08,0.306788955162653,3.52225112238951E-08,,,,,,
Morocco,,Western Sahara,,0.0295131105686,0.604705613841722,0.13459748841119,0.01773720895622,,,,,,
Morocco,,Yemen,,-0.07753969314788,0.173272689517396,-0.149111756240809,0.008551213572393,,,,,,
Morocco,,Zambia,,0.323413790667175,5.58706883063969E-09,0.427712050865944,3.2167535371784E-15,,,,,,
Morocco,,Zimbabwe,,0.263240112666123,2.6113457461629E-06,0.23280889940332,3.48088852138411E-05,,,,,,
Mozambique,,Myanmar,,0.220211067672635,9.24292239827621E-05,0.402144624571892,1.76947967500368E-13,,,,,,
Mozambique,,Namibia,,0.481437903650519,2.16180207662722E-19,0.373497806558658,1.06748024264387E-11,,,,,,
Mozambique,,Nepal,,0.671861236409953,4.72108860429122E-42,0.740034970419033,5.36708013240804E-55,,,,,,
Mozambique,,Netherlands,,0.010548282475672,0.853247425956651,0.034246751840031,0.548028726671631,,,,,,
Mozambique,,New Zealand,,0.472740272233642,1.15124558791994E-18,0.069642794818131,0.221435653514477,,,,,,
Mozambique,,Nicaragua,,0.132763143930764,0.019363710130715,0.709142798702233,1.14752628683924E-48,,,,,,
Mozambique,,Niger,,0.659955242473245,3.86722720555247E-40,0.571768701323185,2.62771363046503E-28,,,,,,
Mozambique,,Nigeria,,0.441359667105702,3.28265651909043E-16,0.580829318825647,2.3283030441445E-29,,,,,,
Mozambique,,Norway,,-0.042221420204631,0.458868030961436,-0.087903939530454,0.12248001417959,,,,,,
Mozambique,,Oman,,0.344768816127848,4.43047664160979E-10,0.488543024497958,5.31993155888375E-20,,,,,,
Mozambique,,Pakistan,,0.079992021315436,0.16003092267067,0.325714509157967,4.29167279779195E-09,,,,,,
Mozambique,,Palestine,,0.090579904904972,0.111462336501885,0.200145154365739,0.00039168355744,,,,,,
Mozambique,,Panama,,0.085635585796733,0.132467106024286,0.613300314288466,2.04671432100106E-33,,,,,,
Mozambique,,Papua New Guinea,,0.104804350143099,0.065344372607046,0.151341521578931,0.007601634154291,,,,,,
Mozambique,,Paraguay,,0.166310379670187,0.003315679790256,0.434023182303751,1.13396597837826E-15,,,,,,
Mozambique,,Peru,,0.084130586809641,0.139432104545676,0.611041871988296,4.05892878355953E-33,,,,,,
Mozambique,,Philippines,,0.18403958331149,0.00113348866483,0.343058085563394,5.46714027245678E-10,,,,,,
Mozambique,,Poland,,0.072488569823242,0.203084724989549,0.156070996643356,0.005892456135118,,,,,,
Mozambique,,Portugal,,0.185351719871705,0.001042769164336,0.099195710353823,0.081199500764925,,,,,,
Mozambique,,Qatar,,-0.058213502650482,0.306932110030956,0.514924212951317,2.17093265209855E-22,,,,,,
Mozambique,,Romania,,0.195792943167885,0.000526342539513,-0.01657811702802,0.771258823359826,,,,,,
Mozambique,,Russia,,0.299721483861411,7.44818267190351E-08,0.269017787724687,1.53744961443825E-06,,,,,,
Mozambique,,Rwanda,,0.217583316518334,0.000112535810601,0.602362121242467,5.36147761488723E-32,,,,,,
Mozambique,,Saint Kitts and Nevis,,0.244164516963628,1.3765309229914E-05,0.358503902653325,7.8170465902138E-11,,,,,,
Mozambique,,Saint Lucia,,0.235091047547035,2.89934813157329E-05,-0.100793062553876,0.07639605089095,,,,,,
Mozambique,,Saint Vincent and the Grenadines,,0.046424100240494,0.415348342470671,0.173203145143354,0.002210419694697,,,,,,
Mozambique,,San Marino,,-0.038182323160879,0.502986787720314,0.019656018614398,0.730308528855952,,,,,,
Mozambique,,Sao Tome and Principe,,-0.041096190732243,0.470937400113809,0.291560423891639,1.72554622191034E-07,,,,,,
Mozambique,,Saudi Arabia,,0.123069911585913,0.030283875399148,0.55243040928603,3.63328012225694E-26,,,,,,
Mozambique,,Senegal,,0.190473517532536,0.000748964313544,0.573257802276754,1.7734949169768E-28,,,,,,
Mozambique,,Serbia,,0.114870641686193,0.043276600779905,0.172632175264205,0.002287223273404,,,,,,
Mozambique,,Seychelles,,-0.008367930240919,0.883337248023197,0.01650744581092,0.772207064565954,,,,,,
Mozambique,,Sierra Leone,,0.134621850428762,0.017716434505966,0.723668406289751,1.55125815035416E-51,,,,,,
Mozambique,,Singapore,,0.243752562049454,1.42478267646941E-05,0.171828379363973,0.002399470970019,,,,,,
Mozambique,,Slovakia,,0.008677417893966,0.879054928235674,0.114493200745856,0.043973241372639,,,,,,
Mozambique,,Slovenia,,-0.02302679687336,0.686327206041516,-0.038051818274056,0.504448553415419,,,,,,
Mozambique,,Solomon Islands,,-0.105761518466758,0.062910941957112,-0.252900103728245,6.53565275560754E-06,,,,,,
Mozambique,,Somalia,,0.46560041373565,4.38688857052788E-18,0.594005273762596,5.97794000671805E-31,,,,,,
Mozambique,,South Africa,,0.246116555792882,1.16823057776993E-05,0.511434946692055,4.62038931253737E-22,,,,,,
Mozambique,,South Korea,,-0.134338247319307,0.017959593153204,-0.53619557047082,1.79027251477888E-24,,,,,,
Mozambique,,South Sudan,,0.082309819294814,0.148229443080795,0.425740618735079,4.4354795759347E-15,,,,,,
Mozambique,,Spain,,0.015755085821776,0.782322690484116,-0.177985299563093,0.001653766943447,,,,,,
Mozambique,,Sri Lanka,,0.007932109235804,0.889373346109876,0.233394346171978,3.32199849163686E-05,,,,,,
Mozambique,,Sudan,,0.380041367993735,4.33296566875447E-12,0.60246866128342,5.19677235192124E-32,,,,,,
Mozambique,,Suriname,,0.37173292489214,1.35668001731614E-11,0.396093282493431,4.3497808271691E-13,,,,,,
Mozambique,,Swaziland,,0.758510607522356,3.12573691441376E-59,0.686505579033491,1.56538272472633E-44,,,,,,
Mozambique,,Sweden,,-0.009700325021821,0.864926861097218,0.074076745567273,0.193335613571547,,,,,,
Mozambique,,Switzerland,,-0.030273278088151,0.595429500480104,-0.166837604103648,0.003216114161846,,,,,,
Mozambique,,Syria,,0.849155251689473,2.16438540487916E-87,0.691945607576348,1.72128928701178E-45,,,,,,
Mozambique,,Taiwan,,0.246998292649624,1.08429579669905E-05,-0.455103391034875,2.96496667428075E-17,,,,,,
Mozambique,,Tajikistan,,-0.053755565363492,0.345515646134763,0.378448980913477,5.40609890039116E-12,,,,,,
Mozambique,,Tanzania,,0.262148483464419,2.88224005046856E-06,0.370900352601247,1.51836242523823E-11,,,,,,
Mozambique,,Thailand,,0.390098291028967,1.0415480029546E-12,-0.266222219484104,1.98971073965545E-06,,,,,,
Mozambique,,Timor,,0.256763393931902,4.66026263680302E-06,0.301934759324592,5.90377403603247E-08,,,,,,
Mozambique,,Togo,,0.336991325358733,1.14059344730156E-09,0.609470284448137,6.51516956883362E-33,,,,,,
Mozambique,,Trinidad and Tobago,,0.387507161204451,1.51083422725224E-12,0.202327988138222,0.000336937015734,,,,,,
Mozambique,,Tunisia,,0.267973360846115,1.69351013855631E-06,0.091485086808823,0.107916893944258,,,,,,
Mozambique,,Turkey,,0.26152668323721,3.04832767665588E-06,0.388345198767937,1.34006697554736E-12,,,,,,
Mozambique,,Uganda,,0.821528162617605,3.89832100001366E-77,0.535307392466353,2.20240909057026E-24,,,,,,
Mozambique,,Ukraine,,0.446750836244136,1.2948893274835E-16,0.34976351988538,2.38054477922678E-10,,,,,,
Mozambique,,United Arab Emirates,,0.441755587045934,3.06760846743264E-16,0.029047578864798,0.610418021918886,,,,,,
Mozambique,,United Kingdom,,0.076108755936773,0.181366682959112,-0.304689027224143,4.40919056740246E-08,,,,,,
Mozambique,,United States,,0.227552795933563,5.26668625268058E-05,-0.058683420320771,0.303037193308544,,,,,,
Mozambique,,Uruguay,,0.090199964024116,0.112977484717361,0.158503019829606,0.005155344411158,,,,,,
Mozambique,,Uzbekistan,,0.119004254724818,0.036235996927166,0.720901838972318,5.63850659889548E-51,,,,,,
Mozambique,,Vanuatu,,-0.056144042965404,0.32447580635614,-0.120398171610229,0.034092259068945,,,,,,
Mozambique,,Vatican,,0.866586186102641,5.51263861647011E-95,0.162234539522405,0.00418472215606,,,,,,
Mozambique,,Venezuela,,0.062201406042233,0.274920107444372,0.704035362193597,1.0639996339641E-47,,,,,,
Mozambique,,Vietnam,,0.064039158109401,0.260960000828626,-0.045169684721675,0.428077267656706,,,,,,
Mozambique,,Western Sahara,,0.141201378915969,0.012826741098197,0.294997136507501,1.21522603779719E-07,,,,,,
Mozambique,,Yemen,,-0.0060544590137,0.915447404187037,0.410757031005266,4.76496123620361E-14,,,,,,
Mozambique,,Zambia,,0.814339825311115,9.35740803819874E-75,0.657040826559934,1.10291507801311E-39,,,,,,
Mozambique,,Zimbabwe,,0.556386621205698,1.36041682431835E-26,0.761394022073736,6.30260353565892E-60,,,,,,
Myanmar,,Namibia,,-0.069710435529834,0.220986188097547,0.027544375978151,0.629023810139464,,,,,,
Myanmar,,Nepal,,0.262627167961773,2.76030313107889E-06,0.484528291548918,1.1795333005264E-19,,,,,,
Myanmar,,Netherlands,,-0.096998569293438,0.088202012302165,0.38429971595364,2.38353187656731E-12,,,,,,
Myanmar,,New Zealand,,0.008629729575482,0.879714555921349,0.366485434121129,2.7437114957973E-11,,,,,,
Myanmar,,Nicaragua,,-0.035839614656101,0.529562264304616,0.196100747249819,0.000515562286752,,,,,,
Myanmar,,Niger,,0.37805228257475,5.71140640286222E-12,0.289430050177383,2.13950138271845E-07,,,,,,
Myanmar,,Nigeria,,0.030054390438584,0.598093898743665,0.045702178001377,0.422646518043422,,,,,,
Myanmar,,Norway,,-0.135029041995988,0.017372334341141,0.326249501858365,4.03506568179759E-09,,,,,,
Myanmar,,Oman,,0.06397554143362,0.261434947718939,-0.002026546630894,0.971651599887188,,,,,,
Myanmar,,Pakistan,,-0.106154985910412,0.061932481463691,-0.118302901813911,0.037357175512767,,,,,,
Myanmar,,Palestine,,-0.038970242289199,0.494208957180412,0.105687107324377,0.063097407336258,,,,,,
Myanmar,,Panama,,-0.067301781442932,0.237394937217053,0.077817353629204,0.171733739825144,,,,,,
Myanmar,,Papua New Guinea,,0.169893317149967,0.002690566728371,0.248580566141599,9.47845112215655E-06,,,,,,
Myanmar,,Paraguay,,-0.025506542480158,0.654624102047006,0.208350747086323,0.000220583573364,,,,,,
Myanmar,,Peru,,-0.017667696795198,0.756683063027991,0.096212746374425,0.090821129081638,,,,,,
Myanmar,,Philippines,,-0.027328902198099,0.6317105091179,-0.184510127185098,0.001100152310822,,,,,,
Myanmar,,Poland,,-0.071019036736952,0.212418462350794,0.268203692625431,1.6578430600752E-06,,,,,,
Myanmar,,Portugal,,-0.060857560981014,0.285443987031163,0.3591665972941,7.17410039833594E-11,,,,,,
Myanmar,,Qatar,,-0.099200262134847,0.08118547421194,-0.000914013980468,0.987212158528698,,,,,,
Myanmar,,Romania,,-0.044106599817133,0.439039432233248,0.051991010100498,0.361602722322693,,,,,,
Myanmar,,Russia,,0.132215860771049,0.019873449083233,0.002106653824814,0.970531515852289,,,,,,
Myanmar,,Rwanda,,-0.067846391080587,0.233611908049589,0.171069673531714,0.002510002281584,,,,,,
Myanmar,,Saint Kitts and Nevis,,0.511303007035569,4.75344634563446E-22,0.379155942444697,4.90099379655821E-12,,,,,,
Myanmar,,Saint Lucia,,0.304474055212235,4.51128972684468E-08,0.185612024685632,0.001025586650739,,,,,,
Myanmar,,Saint Vincent and the Grenadines,,0.171550883668008,0.002439372772032,0.161059399999351,0.004470927134968,,,,,,
Myanmar,,San Marino,,-0.11486871977701,0.043280124391754,0.184705809007608,0.001086556479393,,,,,,
Myanmar,,Sao Tome and Principe,,-0.070035263983177,0.218836804469433,0.061995454316173,0.276515615240368,,,,,,
Myanmar,,Saudi Arabia,,-0.075797619216408,0.1831629839197,0.014066108432222,0.805162762496573,,,,,,
Myanmar,,Senegal,,-0.096574523511199,0.089607710057438,0.024930840353066,0.661931902164814,,,,,,
Myanmar,,Serbia,,-0.023172153881006,0.684452927560589,0.063775698311494,0.262930795132242,,,,,,
Myanmar,,Seychelles,,-0.105951156210598,0.062437781649778,0.124620398487217,0.028245213460745,,,,,,
Myanmar,,Sierra Leone,,0.372165384831178,1.27944969623996E-11,0.363627797854719,4.00484232645599E-11,,,,,,
Myanmar,,Singapore,,0.092904356346226,0.102537408608531,-0.390136115962961,1.03588293473343E-12,,,,,,
Myanmar,,Slovakia,,-0.02225932443224,0.696254851460961,0.514683340519516,2.28777156173737E-22,,,,,,
Myanmar,,Slovenia,,-0.086575216403997,0.128256513794068,0.441027576761414,3.4743812108464E-16,,,,,,
Myanmar,,Solomon Islands,,-0.013417225273914,0.813982965970274,0.200528536522158,0.000381505406544,,,,,,
Myanmar,,Somalia,,0.626535414363029,3.30536182914365E-35,0.428234318921441,2.95326854971734E-15,,,,,,
Myanmar,,South Africa,,-0.132341180677509,0.019755708351003,-0.084950979492549,0.135601412608341,,,,,,
Myanmar,,South Korea,,-0.199313817897513,0.0004146275392,-0.263358476676657,2.58347957498539E-06,,,,,,
Myanmar,,South Sudan,,-0.043220369530475,0.448299314223712,0.191510123516085,0.000699717254387,,,,,,
Myanmar,,Spain,,-0.152561563887452,0.007122908731923,0.158033688071044,0.005290778138863,,,,,,
Myanmar,,Sri Lanka,,-0.095037851032249,0.094852714982412,0.28821116040586,2.41768205899763E-07,,,,,,
Myanmar,,Sudan,,0.311940752314183,2.01493327998879E-08,0.188616935970436,0.000845252296356,,,,,,
Myanmar,,Suriname,,-0.161147997672219,0.00444874942923,-0.008380396220817,0.883164692263822,,,,,,
Myanmar,,Swaziland,,0.021186092670651,0.710224606309714,0.127388272311462,0.024897666767263,,,,,,
Myanmar,,Sweden,,-0.124209478264456,0.028773709087678,-0.040069778939302,0.482097151693224,,,,,,
Myanmar,,Switzerland,,-0.143873086345981,0.011208781797546,0.295274453933464,1.18108868312411E-07,,,,,,
Myanmar,,Syria,,0.265121486107686,2.20058954618583E-06,0.293590787923895,1.40349272728377E-07,,,,,,
Myanmar,,Taiwan,,-0.133558730001333,0.01864299003938,-0.187723372484594,0.000895557594918,,,,,,
Myanmar,,Tajikistan,,-0.098275858979212,0.084074486821771,0.029369683692827,0.60646302084819,,,,,,
Myanmar,,Tanzania,,0.170239401245331,0.002636255339432,0.202080484283152,0.000342765505363,,,,,,
Myanmar,,Thailand,,-0.048005696428511,0.399620764801229,-0.154987327492808,0.006250334060649,,,,,,
Myanmar,,Timor,,0.521842935911534,4.73073586717456E-23,0.316534474485505,1.21347276627724E-08,,,,,,
Myanmar,,Togo,,-0.083909921634552,0.140476480674548,0.149916435309082,0.008197000255388,,,,,,
Myanmar,,Trinidad and Tobago,,-0.065744998393046,0.248445666304501,0.387034665401793,1.61629559479659E-12,,,,,,
Myanmar,,Tunisia,,0.074440189735077,0.191153502734142,0.496455640619294,1.07372351338719E-20,,,,,,
Myanmar,,Turkey,,-0.007598337762149,0.89400040181076,0.348583029418502,2.75973141904894E-10,,,,,,
Myanmar,,Uganda,,0.052956448337551,0.352743965823796,0.536798468892073,1.55485317199136E-24,,,,,,
Myanmar,,Ukraine,,0.130978849052289,0.021068737366619,0.338949716697487,9.01134853875218E-10,,,,,,
Myanmar,,United Arab Emirates,,0.202103562645639,0.000342218088959,-0.09551061221375,0.093213631868442,,,,,,
Myanmar,,United Kingdom,,-0.116637908440778,0.04013700533696,-0.043053584637315,0.450054244110081,,,,,,
Myanmar,,United States,,-0.091297749663005,0.108643275085055,-0.461998418662878,8.51418821149655E-18,,,,,,
Myanmar,,Uruguay,,-0.074887287008408,0.188493949358843,0.345162034928381,4.22069679731803E-10,,,,,,
Myanmar,,Uzbekistan,,0.014166837548815,0.803795741021385,0.14540583161691,0.010364381401683,,,,,,
Myanmar,,Vanuatu,,-0.049898175242028,0.381277740555601,0.022047169604428,0.699008431037165,,,,,,
Myanmar,,Vatican,,0.117124538216584,0.039307039039857,0.216235154450621,0.000124380050546,,,,,,
Myanmar,,Venezuela,,-0.106645747702661,0.060729672056776,0.083839868686876,0.140809279988966,,,,,,
Myanmar,,Vietnam,,-0.158678204924186,0.005105596243677,-0.264161714475125,2.40174354124138E-06,,,,,,
Myanmar,,Western Sahara,,0.250864712087433,7.79342346408691E-06,0.11470110081465,0.043588364891425,,,,,,
Myanmar,,Yemen,,-0.106610438817848,0.06081556277988,0.058121248285052,0.30770061871612,,,,,,
Myanmar,,Zambia,,0.146519215557077,0.009786829726105,0.185278031232146,0.001047681211246,,,,,,
Myanmar,,Zimbabwe,,0.070702359930214,0.21446958896918,0.158023404185493,0.005293781205287,,,,,,
Namibia,,Nepal,,0.25297983298667,6.49054996085467E-06,0.189590307503035,0.000793430552405,,,,,,
Namibia,,Netherlands,,-0.029941314086509,0.599472421498338,-0.106346222997918,0.061461465424609,,,,,,
Namibia,,New Zealand,,0.382035175164296,3.27885996960622E-12,0.097397246245667,0.086896600730979,,,,,,
Namibia,,Nicaragua,,0.059568383794032,0.295791313185418,0.367465027253401,2.40802075489877E-11,,,,,,
Namibia,,Niger,,0.438228405980039,5.59242662100762E-16,0.185982446099303,0.001001584690979,,,,,,
Namibia,,Nigeria,,0.386254416409648,1.8063785849831E-12,0.267742756315044,1.72995396196483E-06,,,,,,
Namibia,,Norway,,-0.063705080388668,0.263460781114582,-0.121246934860781,0.03284051984927,,,,,,
Namibia,,Oman,,0.183164479222407,0.001197969435382,0.121619141229854,0.032304073535107,,,,,,
Namibia,,Pakistan,,0.208145696269159,0.000223832537936,0.092747315661926,0.103121988998621,,,,,,
Namibia,,Palestine,,0.336461140110082,1.2153857209385E-09,0.680811895676452,1.49903946226245E-43,,,,,,
Namibia,,Panama,,0.181931638498777,0.001294541127643,0.452550110696401,4.67295798717572E-17,,,,,,
Namibia,,Papua New Guinea,,0.052528598303668,0.356652879486107,0.299514221200923,7.61128274775821E-08,,,,,,
Namibia,,Paraguay,,0.225726888897968,6.06793637351359E-05,0.46186934295325,8.71766446939987E-18,,,,,,
Namibia,,Peru,,0.073167397600829,0.19887497202954,0.301140905176013,6.41837208714188E-08,,,,,,
Namibia,,Philippines,,0.225082064603933,6.3773728228468E-05,0.307137430349381,3.39281213192671E-08,,,,,,
Namibia,,Poland,,0.066503236568104,0.243019419150851,-0.080627762007469,0.156725744040727,,,,,,
Namibia,,Portugal,,0.209382817882368,0.000204889144593,-0.049503569925491,0.385059436423846,,,,,,
Namibia,,Qatar,,-0.014115230701276,0.804496036875937,0.17876375986947,0.00157639413567,,,,,,
Namibia,,Romania,,0.171348994463525,0.002468781655251,-0.008483877285219,0.881732507258815,,,,,,
Namibia,,Russia,,0.176169237926566,0.001847970420054,-0.051051989358067,0.370350973947824,,,,,,
Namibia,,Rwanda,,0.40047396281558,2.27239499193407E-13,0.629615475406306,1.22963700816983E-35,,,,,,
Namibia,,Saint Kitts and Nevis,,0.226618940253626,5.66312009206347E-05,0.136959323350457,0.015819313364389,,,,,,
Namibia,,Saint Lucia,,0.329372650067881,2.80865463966642E-09,0.153848417882447,0.006647325804025,,,,,,
Namibia,,Saint Vincent and the Grenadines,,0.078878317254165,0.165946993994916,0.156262784919201,0.005831068471457,,,,,,
Namibia,,San Marino,,-0.081480946626785,0.152371374478177,-0.258674311207282,3.93447823823409E-06,,,,,,
Namibia,,Sao Tome and Principe,,-0.119715868706032,0.035127717384424,0.19285052854191,0.000640474579123,,,,,,
Namibia,,Saudi Arabia,,0.088455397548029,0.120142850093543,0.268693968419712,1.58430063112536E-06,,,,,,
Namibia,,Senegal,,0.222956047635864,7.50620515517714E-05,0.30931245617455,2.68280581510702E-08,,,,,,
Namibia,,Serbia,,0.158939171872958,0.005032288677562,0.210855260456818,0.000184297301356,,,,,,
Namibia,,Seychelles,,0.569706490997324,4.51453434981553E-28,0.55802217604902,9.02878379053199E-27,,,,,,
Namibia,,Sierra Leone,,-0.040607714453137,0.476230630574503,0.174888133292722,0.001997274711242,,,,,,
Namibia,,Singapore,,-0.037258089860487,0.513386772758237,-0.172858276703384,0.002256523094179,,,,,,
Namibia,,Slovakia,,0.072633096461061,0.202183075077578,0.167410956491768,0.003110921179019,,,,,,
Namibia,,Slovenia,,0.003658633200189,0.948845318902687,0.184155749151487,0.001125173434704,,,,,,
Namibia,,Solomon Islands,,-0.18143704985841,0.001335254631031,-0.176556790754876,0.001804856923141,,,,,,
Namibia,,Somalia,,0.058345282385155,0.305836538345442,0.124992665667996,0.02777363829497,,,,,,
Namibia,,South Africa,,0.292494486447223,1.569421560093E-07,0.326330058442036,3.99773775866724E-09,,,,,,
Namibia,,South Korea,,-0.17907585315305,0.001546316900172,-0.028360550886407,0.618891574442546,,,,,,
Namibia,,South Sudan,,-0.140729827788626,0.013132735415815,0.059767447740351,0.294177457838444,,,,,,
Namibia,,Spain,,0.008668786229684,0.879174315756538,-0.123620425300054,0.029546071796654,,,,,,
Namibia,,Sri Lanka,,0.174166240789925,0.002086181652469,0.042130843278583,0.459833142388632,,,,,,
Namibia,,Sudan,,0.109654238260552,0.053770307472473,0.276011596850137,7.9629756094942E-07,,,,,,
Namibia,,Suriname,,0.432607183785397,1.43555374663764E-15,0.864835259362676,3.56046403809827E-94,,,,,,
Namibia,,Swaziland,,0.474763741466675,7.83478653747855E-19,0.426119610248136,4.17050948660907E-15,,,,,,
Namibia,,Sweden,,-0.066192445845734,0.245233447142178,-0.178382739829478,0.001613840330077,,,,,,
Namibia,,Switzerland,,-0.041481039041984,0.466789962765137,-0.040603652460005,0.476274782773377,,,,,,
Namibia,,Syria,,0.506742597049692,1.25867160540146E-21,0.59490783828393,4.6228939926347E-31,,,,,,
Namibia,,Taiwan,,0.206735442610546,0.000247417707708,-0.334069837752699,1.61612260089257E-09,,,,,,
Namibia,,Tajikistan,,-0.121678194696435,0.032219652615437,0.33864582524244,9.34797240085318E-10,,,,,,
Namibia,,Tanzania,,0.241355645914647,1.73895184122048E-05,-0.034393958127004,0.54630893456504,,,,,,
Namibia,,Thailand,,0.373854000909301,1.01688033840348E-11,-0.344309446012001,4.68838868013238E-10,,,,,,
Namibia,,Timor,,-0.063898663853214,0.262009690397582,-0.068278412626015,0.230641348913239,,,,,,
