countries,pearson corr,pearson p,spearman corr,spearman p
Finland_Suriname,0.11032424221256973,0.05231420109755228,-0.32181138709294016,6.705101635516632e-09
Finland_Swaziland,0.15663273383179932,0.005714273493380006,-0.012187542610534332,0.8307615909824447
Finland_Sweden,0.7702367728220734,4.01570954642565e-62,0.7385483044361907,1.1345406796100596e-54
Finland_Switzerland,0.6692263919526569,1.273875789764236e-41,0.7335204657420246,1.3740474732791446e-53
Finland_Syria,0.06763521007089426,0.23507375804377204,-0.1481872344307717,0.0089749392996872
Finland_Taiwan,0.3797162418012961,4.533657498256965e-12,0.48389833091500467,1.3352401958645125e-19
Finland_Tajikistan,-0.06712721394322052,0.2386166031172693,-0.4726628756738458,1.1682587810406847e-18
Finland_Tanzania,0.22461061164343837,6.612954152210124e-05,0.5377853442605177,1.2336658432720276e-24
Finland_Thailand,0.4883595600804703,5.518333349196839e-20,0.5776739051794568,5.461476593878091e-29
Finland_Timor,0.015797313552593895,0.7817539414408656,0.23793587449011006,2.30264053172622e-05
Finland_Togo,0.16580554389185165,0.0034136271918360716,0.1711167319000835,0.0025030140780375972
Finland_Trinidad and Tobago,0.24611150596341008,1.1687285979702396e-05,0.10942976521008624,0.05426561779529363
Finland_Tunisia,0.7568086083509451,7.959305792777646e-59,0.5104300343979462,5.733961334757977e-22
Finland_Turkey,0.5770607307394637,6.43869945813981e-29,0.4945400358580298,1.587852618548507e-20
Finland_Uganda,0.11598917375286236,0.041266410183672095,0.1272795214270253,0.02502243352620691
Finland_Ukraine,0.5482439406837499,1.013017048920589e-25,0.5915945882981263,1.1830707391240553e-30
Finland_United Arab Emirates,0.5813133301004216,2.0412070426409364e-29,0.5446897988280082,2.39219298439915e-25
Finland_United Kingdom,0.6120025679458827,3.0353962396280392e-33,0.6551620919052757,2.154130807831529e-39
Finland_United States,0.8229915950959575,1.2392226007306592e-77,0.3386191665769408,9.378077946262123e-10
Finland_Uruguay,0.4487990977870917,9.054350656888669e-17,0.4742050731331868,8.71534402753402e-19
Finland_Uzbekistan,0.36549933043398297,3.127518450133209e-11,-0.03451485789814162,0.5448984713465319
Finland_Vanuatu,-0.04376556111152205,0.4425898081542451,0.029048293124463394,0.61040923920978
Finland_Vatican,0.1805334628279296,0.001412685526712054,0.5095242450201038,6.96170298240486e-22
Finland_Venezuela,0.43314757562439965,1.3121675254569544e-15,-0.10588420847807305,0.06260448562122271
Finland_Vietnam,0.3205540796340446,7.73110470770978e-09,0.013446364528031355,0.8135863663144418
Finland_Western Sahara,-0.009517647816875967,0.8674469251128505,0.0690613287238686,0.22532633946888353
Finland_Yemen,-0.0797180097636574,0.16147155867112764,-0.37198882731417066,1.310448044111891e-11
Finland_Zambia,0.07531075674092272,0.1860000843397505,-0.011159962603428901,0.8448420612509987
Finland_Zimbabwe,0.0372396627657665,0.5135952515482327,-0.13645114620431364,0.016215911844171677
France_Gabon,0.15286222996825974,0.007009148939922103,-0.2754517841374829,8.399241532382678e-07
France_Gambia,0.0035800002907866836,0.9499433048794679,-0.3209267661892454,7.412111477472326e-09
France_Georgia,0.7837415488489552,1.1304112741592307e-65,0.6625332532697605,1.5154302264491337e-40
France_Germany,0.8131181720297,2.3194970670354796e-74,0.8568656890344387,1.2607448777611184e-90
France_Ghana,0.24537100943073126,1.2439810308439256e-05,-0.2584428635667526,4.016270953206274e-06
France_Greece,0.90278615471428,6.88015201639633e-115,0.6283146328616281,1.869547828478868e-35
France_Grenada,0.13189551121105575,0.020177199203416235,0.18259805365038706,0.0012414855794270255
France_Guatemala,0.21694769429138577,0.00011798162265764972,-0.25309197428453056,6.427612954367532e-06
France_Guinea,0.17153234796272987,0.0024420594768995198,-0.21816005683701992,0.000107799496694966
France_Guinea-Bissau,0.010823601206749354,0.849462038984561,-0.38139111807675447,3.5885541073980175e-12
France_Guyana,0.2993168736830885,7.769775784561152e-08,0.06303365093403082,0.2685364910251288
France_Haiti,0.05930450416499246,0.29793971885942405,-0.4023059148460288,1.727130178528043e-13
France_Honduras,0.2683837015808583,1.6304698447838504e-06,-0.23849979540394062,2.1990845161809435e-05
France_Hungary,0.596966189925675,2.5644655574225805e-31,0.5667716372611464,9.688800260216001e-28
France_Iceland,0.8046706559517328,1.0337456017379724e-71,0.662125210411622,1.7587429818880961e-40
France_India,0.5918075593958918,1.1140900119758792e-30,0.08817159762775476,0.12134126031591985
France_Indonesia,0.6047462603284806,2.6596564418433187e-32,-0.012647507117050457,0.8244760954290702
France_International,0.03053566548939392,0.5922427253094441,0.32897327620794464,2.9425183363303587e-09
France_Iran,0.48935369951375274,4.524032516119412e-20,0.11750078269748884,0.03867532128862495
France_Iraq,0.6986540156166774,1.0563921625872536e-46,-0.05215859405992217,0.3600551162051062
France_Ireland,0.760170347646477,1.2469551207181855e-59,0.607959425900314,1.024282570974139e-32
France_Israel,0.8886854997022828,2.545338610756391e-106,0.2626655377662137,2.75074529522861e-06
France_Italy,0.28914132218899546,2.202471057012475e-07,0.7198110635054692,9.338677590953849e-51
France_Jamaica,0.3286718339833823,3.0476302505101932e-09,0.2456422246410731,1.2159001607460918e-05
France_Japan,0.3803196061659492,4.16812006735238e-12,0.47895749024285456,3.500032711844613e-19
France_Jordan,0.31472514893794645,1.4832648133218007e-08,0.3923815950660151,7.484342777884381e-13
France_Kazakhstan,0.272493390850721,1.111232213687397e-06,-0.2521893195235287,6.9511454862864296e-06
France_Kenya,0.2726774724065014,1.0921501195222245e-06,-0.2661087127876494,2.0105289501816914e-06
France_Kosovo,0.2915600722971515,1.725607710785096e-07,-0.1446818002281905,0.010755969187522092
France_Kuwait,0.40441860187126843,1.2560124505423467e-13,-9.770827075930288e-05,0.9986329197021723
France_Kyrgyzstan,0.14683667348172935,0.009627469430969744,-0.30686560283149106,3.493378241126035e-08
France_Laos,0.1290476659028751,0.023059363356397206,0.23122984970096255,3.946013943869939e-05
France_Latvia,0.5853017313310801,6.843590947481319e-30,0.5082537416718343,9.130215134328228e-22
France_Lebanon,0.8633546208281073,1.6895742980885555e-93,0.3188289384744955,9.389111163393843e-09
France_Lesotho,-0.21053973360142636,0.00018853971359299992,-0.48300843316982356,1.5901531291949544e-19
France_Liberia,0.12661371977244226,0.025798093948318116,-0.35343713944203303,1.4969445153628848e-10
France_Libya,0.011313196793472698,0.8427391144916674,-0.25935679776521886,3.702437992291251e-06
France_Liechtenstein,0.36177006418121055,5.1108423629470164e-11,0.5115079423190815,4.548358411138118e-22
France_Lithuania,0.48729155394675056,6.826347467201485e-20,0.5355779518047585,2.0678381698136557e-24
France_Luxembourg,0.5937955567867148,6.345136906615401e-31,0.502280119583939,3.2183861594709143e-21
France_Macedonia,0.6540497174215121,3.194724934727144e-39,0.18429835084513468,0.0011150426477267439
France_Madagascar,0.10715125848784439,0.05951091990228093,-0.42599955643854603,4.2527206506361375e-15
France_Malawi,-0.1636823131576764,0.0038549097706543542,-0.5666194675350521,1.0078038066318587e-27
France_Malaysia,0.7058675406565416,4.812617854774423e-48,0.722253295109315,3.0076132858050196e-51
France_Maldives,0.12580995317325777,0.02676197308229021,-0.2656963858835199,2.087919427021666e-06
France_Mali,0.09246463251378481,0.10418091345676432,-0.300369603623787,6.959609060895253e-08
France_Malta,0.47625546245476535,5.889767760102663e-19,0.4329669386271651,1.3522085072180507e-15
France_Marshall Islands,-0.051437971045199066,0.36673931468622717,0.0008617191973559722,0.9879437504126306
France_Mauritania,-0.014315317970894654,0.8017817635572386,-0.46067915401872855,1.083361542819568e-17
France_Mauritius,0.23026414475220935,4.258770821477803e-05,0.31726600304212443,1.1184417872634149e-08
France_Mexico,0.7619683904610186,4.5689029730128415e-60,0.002338696953443551,0.9672873499522051
France_Moldova,0.46324873757024343,6.7695952984527545e-18,-0.08986423397099003,0.11432972586613752
France_Monaco,0.45185686292328214,5.28384437890821e-17,0.5010567638369627,4.153103374187584e-21
France_Mongolia,0.23763704848440464,2.359370884874671e-05,-0.060823202565853704,0.2857165597955751
France_Montenegro,0.18646456221904495,0.0009711202755179715,0.10265405121395385,0.07109339167602868
France_Morocco,0.5816751007763645,1.8497226544790164e-29,0.3621253201298013,4.87857015499016e-11
France_Mozambique,0.05492723216166573,0.33508866340802146,-0.29891191603798584,8.105023042483091e-08
France_Myanmar,-0.07487073719906188,0.18859190913184484,0.13494200172154772,0.017445394257364587
France_Namibia,0.006442811844551266,0.9100461570003774,-0.26397964206440283,2.441835141973175e-06
France_Nepal,-0.10091287557721632,0.07604525693962208,-0.2537817880258937,6.0530646904619575e-06
France_Netherlands,0.872691364006472,6.666858842632607e-98,0.701619151528084,3.0012847113343594e-47
France_New Zealand,0.6211956402238201,1.7883105264350531e-34,0.5733677499168478,1.722615284024095e-28
France_Nicaragua,-0.06032740590493563,0.28966931188072076,-0.335910052570391,1.2981635521503148e-09
France_Niger,0.16808550843719705,0.0029911638540911006,-0.25031593788954243,8.17008229307101e-06
France_Nigeria,0.37274937389164625,1.1819253355844724e-11,-0.11318548136459732,0.04646017416949724
France_Norway,0.8615608219857709,1.0877335299034368e-92,0.6719477378789314,4.568927514414523e-42
France_Oman,0.6916653238480837,1.930952490278961e-45,0.059634782122401815,0.2952523529852113
France_Pakistan,0.6477500755756881,2.88598493359836e-38,0.06629742693983144,0.24448400756012797
France_Palestine,0.45573885619791576,2.6460006362397137e-17,0.024235958871805133,0.6707953455511002
France_Panama,0.39690059105052955,3.8620060879550036e-13,-0.21079133697215033,0.00018514950300901022
France_Papua New Guinea,-0.07627346916382372,0.18042101929754153,0.009400141324553619,0.8690686581610272
France_Paraguay,0.37683632616900026,6.755763324308756e-12,0.06020644835559091,0.2906391829940816
France_Peru,0.5249851269055926,2.3408367989375416e-23,-0.0449111890788816,0.43072809756868036
France_Philippines,0.5394679722855954,8.30030888079402e-25,0.11612964359892058,0.04101961531705253
France_Poland,0.6254848839369704,4.6194903254653315e-35,0.40160059739820825,1.9199458188072687e-13
France_Portugal,0.7190885700190481,1.3027204697459978e-50,0.4613907070176531,9.514735850283793e-18
France_Qatar,0.5444662641177384,2.5241716844760714e-25,-0.010617577756121165,0.8522943573636793
France_Romania,0.8749694757089004,4.971305903035266e-99,0.49582814683735443,1.2208716254065823e-20
France_Russia,0.6355509516633084,1.7719712763556924e-36,0.171982107351977,0.0023776228342595493
France_Rwanda,0.2924612915471284,1.574729117505438e-07,-0.2495363006838104,8.73508125519667e-06
