,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
1904,S4,AUS, Total,Australia,SLE,Sierra Leone,2019,Export,6,1319.354
1906,S4,AUS, Total,Australia,SLV,El Salvador,2019,Export,6,6356.855
1908,S4,AUS, Total,Australia,SOM,Somalia,2019,Export,6,1194.822
1909,S4,AUS, Total,Australia,SPM,Saint Pierre and Miquelon,2019,Export,6,2.984
1911,S4,AUS, Total,Australia,SSD,South Sudan,2019,Export,6,91.65100000000001
1913,S4,AUS, Total,Australia,SUD,Sudan,2019,Export,6,7056.956999999999
1915,S4,AUS, Total,Australia,SUR,Suriname,2019,Export,6,12529.105
1917,S4,AUS, Total,Australia,SVK,Slovak Republic,2019,Export,6,2936.409
1919,S4,AUS, Total,Australia,SVN,Slovenia,2019,Export,6,67939.468
1921,S4,AUS, Total,Australia,SWE,Sweden,2019,Export,6,349786.136
1923,S4,AUS, Total,Australia,SWZ,Eswatini,2019,Export,6,45.268
1925,S4,AUS, Total,Australia,SYC,Seychelles,2019,Export,6,6789.161
1927,S4,AUS, Total,Australia,SYR,Syrian Arab Republic,2019,Export,6,891.154
1929,S4,AUS, Total,Australia,TCA,Turks and Caicos Isl.,2019,Export,6,4.852
1931,S4,AUS, Total,Australia,TCD,Chad,2019,Export,6,29.592
1933,S4,AUS, Total,Australia,TGO,Togo,2019,Export,6,5035.51
1935,S4,AUS, Total,Australia,THA,Thailand,2019,Export,6,3062922.8060000003
1937,S4,AUS, Total,Australia,TJK,Tajikistan,2019,Export,6,19.445999999999998
1939,S4,AUS, Total,Australia,TKM,Turkmenistan,2019,Export,6,37.095
1941,S4,AUS, Total,Australia,TMP,East Timor,2019,Export,6,21702.718999999997
1943,S4,AUS, Total,Australia,TON,Tonga,2019,Export,6,13925.948
1945,S4,AUS, Total,Australia,TTO,Trinidad and Tobago,2019,Export,6,25155.23
1947,S4,AUS, Total,Australia,TUN,Tunisia,2019,Export,6,1623.7879999999998
1949,S4,AUS, Total,Australia,TUR,Turkey,2019,Export,6,339478.584
1951,S4,AUS, Total,Australia,TUV,Tuvalu,2019,Export,6,2715.179
1953,S4,AUS, Total,Australia,TZA,Tanzania,2019,Export,6,34450.812999999995
1955,S4,AUS, Total,Australia,UGA,Uganda,2019,Export,6,1479.8929999999998
1957,S4,AUS, Total,Australia,UKR,Ukraine,2019,Export,6,58491.316
1960,S4,AUS, Total,Australia,UNS,Unspecified,2019,Export,6,38978.072
1962,S4,AUS, Total,Australia,URY,Uruguay,2019,Export,6,18003.011000000002
1964,S4,AUS, Total,Australia,USA,United States,2019,Export,6,10170511.488
1966,S4,AUS, Total,Australia,UZB,Uzbekistan,2019,Export,6,525.168
1968,S4,AUS, Total,Australia,VCT,St. Vincent and the Grenadines,2019,Export,6,968.9069999999999
1970,S4,AUS, Total,Australia,VEN,Venezuela,2019,Export,6,4417.994000000001
1972,S4,AUS, Total,Australia,VGB,British Virgin Islands,2019,Export,6,49.181999999999995
1974,S4,AUS, Total,Australia,VNM,Vietnam,2019,Export,6,4205898.829
1976,S4,AUS, Total,Australia,VUT,Vanuatu,2019,Export,6,57410.142
1978,S4,AUS, Total,Australia,WLD, World,2019,Export,6,266377225.615
1980,S4,AUS, Total,Australia,WLF,Wallis and Futura Isl.,2019,Export,6,2931.3059999999996
1982,S4,AUS, Total,Australia,WSM,Samoa,2019,Export,6,36710.742
1984,S4,AUS, Total,Australia,YEM,Yemen,2019,Export,6,176223.859
1986,S4,AUS, Total,Australia,ZAF,South Africa,2019,Export,6,1061008.645
1988,S4,AUS, Total,Australia,ZAR,"Congo, Dem. Rep.",2019,Export,6,2270.655
1990,S4,AUS, Total,Australia,ZMB,Zambia,2019,Export,6,8251.43
1992,S4,AUS, Total,Australia,ZWE,Zimbabwe,2019,Export,6,1800.3770000000002
1994,S4,AUT, Total,Austria,ABW,Aruba,2019,Export,6,822.74
1996,S4,AUT, Total,Austria,AFG,Afghanistan,2019,Export,6,9335.056999999999
1998,S4,AUT, Total,Austria,AGO,Angola,2019,Export,6,5993.991
2000,S4,AUT, Total,Austria,AIA,Anguila,2019,Export,6,107.06200000000001
2002,S4,AUT, Total,Austria,ALB,Albania,2019,Export,6,63186.19
2004,S4,AUT, Total,Austria,AND,Andorra,2019,Export,6,7942.983
2006,S4,AUT, Total,Austria,ARE,United Arab Emirates,2019,Export,6,534545.869
2008,S4,AUT, Total,Austria,ARG,Argentina,2019,Export,6,147445.31900000002
2010,S4,AUT, Total,Austria,ARM,Armenia,2019,Export,6,30609.261000000002
2012,S4,AUT, Total,Austria,ASM,American Samoa,2019,Export,6,10.035
2014,S4,AUT, Total,Austria,ATG,Antigua and Barbuda,2019,Export,6,294.934
2016,S4,AUT, Total,Austria,AUS,Australia,2019,Export,6,1712828.72
2018,S4,AUT, Total,Austria,AZE,Azerbaijan,2019,Export,6,85635.92300000001
2020,S4,AUT, Total,Austria,BDI,Burundi,2019,Export,6,354.65
2022,S4,AUT, Total,Austria,BEL,Belgium,2019,Export,6,3147090.7610000004
2024,S4,AUT, Total,Austria,BEN,Benin,2019,Export,6,10722.229
2026,S4,AUT, Total,Austria,BES,Bonaire,2019,Export,6,93.337
2028,S4,AUT, Total,Austria,BFA,Burkina Faso,2019,Export,6,2077.107
2030,S4,AUT, Total,Austria,BGD,Bangladesh,2019,Export,6,103581.492
2032,S4,AUT, Total,Austria,BGR,Bulgaria,2019,Export,6,909382.9870000001
2034,S4,AUT, Total,Austria,BHR,Bahrain,2019,Export,6,27760.514
2036,S4,AUT, Total,Austria,BHS,"Bahamas, The",2019,Export,6,6660.994000000001
2038,S4,AUT, Total,Austria,BIH,Bosnia and Herzegovina,2019,Export,6,498023.157
2040,S4,AUT, Total,Austria,BLM,Saint Barth�lemy,2019,Export,6,31.076
2042,S4,AUT, Total,Austria,BLR,Belarus,2019,Export,6,141340.049
2044,S4,AUT, Total,Austria,BLZ,Belize,2019,Export,6,4013.156
2046,S4,AUT, Total,Austria,BMU,Bermuda,2019,Export,6,902.863
2048,S4,AUT, Total,Austria,BOL,Bolivia,2019,Export,6,18916.09
2050,S4,AUT, Total,Austria,BRA,Brazil,2019,Export,6,845744.552
2052,S4,AUT, Total,Austria,BRB,Barbados,2019,Export,6,512.566
2054,S4,AUT, Total,Austria,BRN,Brunei,2019,Export,6,6345.328
2056,S4,AUT, Total,Austria,BTN,Bhutan,2019,Export,6,1117.395
2058,S4,AUT, Total,Austria,BUN,Bunkers,2019,Export,6,192861.49
2060,S4,AUT, Total,Austria,BWA,Botswana,2019,Export,6,5145.445
2062,S4,AUT, Total,Austria,CAF,Central African Republic,2019,Export,6,473.944
2064,S4,AUT, Total,Austria,CAN,Canada,2019,Export,6,1424575.665
2065,S4,AUT, Total,Austria,CCK,Cocos (Keeling) Islands,2019,Export,6,0.9309999999999999
2067,S4,AUT, Total,Austria,CHE,Switzerland,2019,Export,6,8603526.899
2069,S4,AUT, Total,Austria,CHL,Chile,2019,Export,6,220784.276
2071,S4,AUT, Total,Austria,CHN,China,2019,Export,6,4981008.011
2073,S4,AUT, Total,Austria,CIV,Cote d'Ivoire,2019,Export,6,32607.635
2075,S4,AUT, Total,Austria,CMR,Cameroon,2019,Export,6,6519.624
2077,S4,AUT, Total,Austria,COG,"Congo, Rep.",2019,Export,6,1926.3370000000002
2080,S4,AUT, Total,Austria,COL,Colombia,2019,Export,6,142806.011
2082,S4,AUT, Total,Austria,COM,Comoros,2019,Export,6,9.875
2084,S4,AUT, Total,Austria,CPV,Cape Verde,2019,Export,6,640.862
2086,S4,AUT, Total,Austria,CRI,Costa Rica,2019,Export,6,20303.673
2088,S4,AUT, Total,Austria,CUB,Cuba,2019,Export,6,10882.895
2090,S4,AUT, Total,Austria,CUW,Cura�ao,2019,Export,6,1118.807
2092,S4,AUT, Total,Austria,CYM,Cayman Islands,2019,Export,6,635.8330000000001
2094,S4,AUT, Total,Austria,CYP,Cyprus,2019,Export,6,76233.12700000001
2096,S4,AUT, Total,Austria,CZE,Czech Republic,2019,Export,6,6023591.382
2098,S4,AUT, Total,Austria,DEU,Germany,2019,Export,6,50107811.072
2100,S4,AUT, Total,Austria,DJI,Djibouti,2019,Export,6,3390.987
2102,S4,AUT, Total,Austria,DMA,Dominica,2019,Export,6,245.50599999999997
2104,S4,AUT, Total,Austria,DNK,Denmark,2019,Export,6,837177.771
2106,S4,AUT, Total,Austria,DOM,Dominican Republic,2019,Export,6,23205.54
2108,S4,AUT, Total,Austria,DZA,Algeria,2019,Export,6,311603.157
2110,S4,AUT, Total,Austria,ECU,Ecuador,2019,Export,6,49909.384000000005
2112,S4,AUT, Total,Austria,EGY,"Egypt, Arab Rep.",2019,Export,6,270432.095
2114,S4,AUT, Total,Austria,ERI,Eritrea,2019,Export,6,660.868
2117,S4,AUT, Total,Austria,ESP,Spain,2019,Export,6,2773093.7789999996
2119,S4,AUT, Total,Austria,EST,Estonia,2019,Export,6,169162.701
2121,S4,AUT, Total,Austria,ETH,Ethiopia(excludes Eritrea),2019,Export,6,18570.435
2123,S4,AUT, Total,Austria,FIN,Finland,2019,Export,6,722487.411
2125,S4,AUT, Total,Austria,FJI,Fiji,2019,Export,6,1381.3770000000002
2127,S4,AUT, Total,Austria,FLK,Falkland Island,2019,Export,6,6.169
2129,S4,AUT, Total,Austria,FRA,France,2019,Export,6,7501371.629
2131,S4,AUT, Total,Austria,FRO,Faeroe Islands,2019,Export,6,937.188
2132,S4,AUT, Total,Austria,FSM,"Micronesia, Fed. Sts.",2019,Export,6,12.642000000000001
2134,S4,AUT, Total,Austria,GAB,Gabon,2019,Export,6,4133.593
2136,S4,AUT, Total,Austria,GBR,United Kingdom,2019,Export,6,4944639.584
2138,S4,AUT, Total,Austria,GEO,Georgia,2019,Export,6,81396.709
2140,S4,AUT, Total,Austria,GHA,Ghana,2019,Export,6,16987.108
2142,S4,AUT, Total,Austria,GIB,Gibraltar,2019,Export,6,14835.616000000002
2144,S4,AUT, Total,Austria,GIN,Guinea,2019,Export,6,6794.4169999999995
2146,S4,AUT, Total,Austria,GMB,"Gambia, The",2019,Export,6,1295.847
2148,S4,AUT, Total,Austria,GNB,Guinea-Bissau,2019,Export,6,33.096
2150,S4,AUT, Total,Austria,GNQ,Equatorial Guinea,2019,Export,6,305.211
2152,S4,AUT, Total,Austria,GRC,Greece,2019,Export,6,594784.485
2154,S4,AUT, Total,Austria,GRD,Grenada,2019,Export,6,80.148
2156,S4,AUT, Total,Austria,GRL,Greenland,2019,Export,6,2451.599
2158,S4,AUT, Total,Austria,GTM,Guatemala,2019,Export,6,23661.229
2160,S4,AUT, Total,Austria,GUM,Guam,2019,Export,6,49.071999999999996
2162,S4,AUT, Total,Austria,GUY,Guyana,2019,Export,6,878.798
2164,S4,AUT, Total,Austria,HKG,"Hong Kong, China",2019,Export,6,551997.56
2166,S4,AUT, Total,Austria,HND,Honduras,2019,Export,6,10849.868999999999
2168,S4,AUT, Total,Austria,HRV,Croatia,2019,Export,6,1474652.78
2170,S4,AUT, Total,Austria,HTI,Haiti,2019,Export,6,1642.3
2172,S4,AUT, Total,Austria,HUN,Hungary,2019,Export,6,6131348.403
2174,S4,AUT, Total,Austria,IDN,Indonesia,2019,Export,6,264243.672
2176,S4,AUT, Total,Austria,IND,India,2019,Export,6,1026895.127
2178,S4,AUT, Total,Austria,IRL,Ireland,2019,Export,6,383583.893
2180,S4,AUT, Total,Austria,IRN,"Iran, Islamic Rep.",2019,Export,6,145104.59699999998
2182,S4,AUT, Total,Austria,IRQ,Iraq,2019,Export,6,81456.217
2184,S4,AUT, Total,Austria,ISL,Iceland,2019,Export,6,46921.4
2186,S4,AUT, Total,Austria,ISR,Israel,2019,Export,6,454786.765
2188,S4,AUT, Total,Austria,ITA,Italy,2019,Export,6,10808279.445999999
2190,S4,AUT, Total,Austria,JAM,Jamaica,2019,Export,6,5062.01
2192,S4,AUT, Total,Austria,JOR,Jordan,2019,Export,6,50190.172
2194,S4,AUT, Total,Austria,JPN,Japan,2019,Export,6,1778020.88
2196,S4,AUT, Total,Austria,KAZ,Kazakhstan,2019,Export,6,165784.443
2198,S4,AUT, Total,Austria,KEN,Kenya,2019,Export,6,40863.425
2200,S4,AUT, Total,Austria,KGZ,Kyrgyz Republic,2019,Export,6,10272.201
2202,S4,AUT, Total,Austria,KHM,Cambodia,2019,Export,6,19019.811999999998
2205,S4,AUT, Total,Austria,KNA,St. Kitts and Nevis,2019,Export,6,227.75099999999998
2207,S4,AUT, Total,Austria,KOR,"Korea, Rep.",2019,Export,6,1321181.075
2209,S4,AUT, Total,Austria,KWT,Kuwait,2019,Export,6,99307.629
2211,S4,AUT, Total,Austria,LAO,Lao PDR,2019,Export,6,10703.603000000001
2213,S4,AUT, Total,Austria,LBN,Lebanon,2019,Export,6,53035.831
2215,S4,AUT, Total,Austria,LBR,Liberia,2019,Export,6,1799.8970000000002
2217,S4,AUT, Total,Austria,LBY,Libya,2019,Export,6,71653.646
2219,S4,AUT, Total,Austria,LCA,St. Lucia,2019,Export,6,1038.113
2221,S4,AUT, Total,Austria,LKA,Sri Lanka,2019,Export,6,82546.83099999999
2223,S4,AUT, Total,Austria,LSO,Lesotho,2019,Export,6,364.217
2225,S4,AUT, Total,Austria,LTU,Lithuania,2019,Export,6,300372.451
2227,S4,AUT, Total,Austria,LUX,Luxembourg,2019,Export,6,204094.609
2229,S4,AUT, Total,Austria,LVA,Latvia,2019,Export,6,170077.19100000002
2231,S4,AUT, Total,Austria,MAC,Macao,2019,Export,6,3981.6209999999996
2233,S4,AUT, Total,Austria,MAR,Morocco,2019,Export,6,182879.79100000003
2235,S4,AUT, Total,Austria,MDA,Moldova,2019,Export,6,94049.85699999999
2237,S4,AUT, Total,Austria,MDG,Madagascar,2019,Export,6,2951.204
2239,S4,AUT, Total,Austria,MDV,Maldives,2019,Export,6,10981.919
2241,S4,AUT, Total,Austria,MEX,Mexico,2019,Export,6,1494939.861
2243,S4,AUT, Total,Austria,MHL,Marshall Islands,2019,Export,6,136.748
2245,S4,AUT, Total,Austria,MKD,North Macedonia,2019,Export,6,134755.292
2247,S4,AUT, Total,Austria,MLI,Mali,2019,Export,6,146106.99599999998
2249,S4,AUT, Total,Austria,MLT,Malta,2019,Export,6,80972.084
2251,S4,AUT, Total,Austria,MMR,Myanmar,2019,Export,6,38810.686
2253,S4,AUT, Total,Austria,MNG,Mongolia,2019,Export,6,33241.716
2255,S4,AUT, Total,Austria,MNT,Montenegro,2019,Export,6,62297.843
2257,S4,AUT, Total,Austria,MOZ,Mozambique,2019,Export,6,5581.928000000001
2259,S4,AUT, Total,Austria,MRT,Mauritania,2019,Export,6,17277.647
2261,S4,AUT, Total,Austria,MSR,Montserrat,2019,Export,6,9.112
2263,S4,AUT, Total,Austria,MUS,Mauritius,2019,Export,6,17757.939
2265,S4,AUT, Total,Austria,MWI,Malawi,2019,Export,6,2264.351
2267,S4,AUT, Total,Austria,MYS,Malaysia,2019,Export,6,518864.76
2269,S4,AUT, Total,Austria,NAM,Namibia,2019,Export,6,19442.933999999997
2271,S4,AUT, Total,Austria,NCL,New Caledonia,2019,Export,6,3218.502
2273,S4,AUT, Total,Austria,NER,Niger,2019,Export,6,2620.88
2275,S4,AUT, Total,Austria,NGA,Nigeria,2019,Export,6,116293.46
2277,S4,AUT, Total,Austria,NIC,Nicaragua,2019,Export,6,6795.828
2279,S4,AUT, Total,Austria,NIU,Niue,2019,Export,6,5.43
2281,S4,AUT, Total,Austria,NLD,Netherlands,2019,Export,6,3286753.1760000004
2283,S4,AUT, Total,Austria,NOR,Norway,2019,Export,6,794516.1479999999
2285,S4,AUT, Total,Austria,NPL,Nepal,2019,Export,6,4879.673
2288,S4,AUT, Total,Austria,NZL,New Zealand,2019,Export,6,198335.30800000002
2290,S4,AUT, Total,Austria,OAS,"Other Asia, nes",2019,Export,6,712951.198
2292,S4,AUT, Total,Austria,OMN,Oman,2019,Export,6,59258.828
2294,S4,AUT, Total,Austria,PAK,Pakistan,2019,Export,6,157322.394
2296,S4,AUT, Total,Austria,PAN,Panama,2019,Export,6,27808.153
2298,S4,AUT, Total,Austria,PER,Peru,2019,Export,6,83874.12
2300,S4,AUT, Total,Austria,PHL,Philippines,2019,Export,6,171427.84
2302,S4,AUT, Total,Austria,PLW,Palau,2019,Export,6,4.061
2304,S4,AUT, Total,Austria,PNG,Papua New Guinea,2019,Export,6,1731.366
2306,S4,AUT, Total,Austria,POL,Poland,2019,Export,6,5769139.48
2308,S4,AUT, Total,Austria,PRK,"Korea, Dem. Rep.",2019,Export,6,481.952
2310,S4,AUT, Total,Austria,PRT,Portugal,2019,Export,6,496503.575
2312,S4,AUT, Total,Austria,PRY,Paraguay,2019,Export,6,15757.354
2314,S4,AUT, Total,Austria,PSE,Occ.Pal.Terr,2019,Export,6,6484.383000000001
2316,S4,AUT, Total,Austria,PYF,French Polynesia,2019,Export,6,1915.484
2318,S4,AUT, Total,Austria,QAT,Qatar,2019,Export,6,130189.031
2320,S4,AUT, Total,Austria,ROM,Romania,2019,Export,6,2805957.9260000004
2322,S4,AUT, Total,Austria,RUS,Russian Federation,2019,Export,6,2638897.893
2324,S4,AUT, Total,Austria,RWA,Rwanda,2019,Export,6,1831.392
2326,S4,AUT, Total,Austria,SAU,Saudi Arabia,2019,Export,6,448235.055
2328,S4,AUT, Total,Austria,SEN,Senegal,2019,Export,6,44889.512
2330,S4,AUT, Total,Austria,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,938093.189
2332,S4,AUT, Total,Austria,SGP,Singapore,2019,Export,6,378279.224
2333,S4,AUT, Total,Austria,SHN,Saint Helena,2019,Export,6,3.988
2335,S4,AUT, Total,Austria,SLB,Solomon Islands,2019,Export,6,172.39
2337,S4,AUT, Total,Austria,SLE,Sierra Leone,2019,Export,6,1060.576
2339,S4,AUT, Total,Austria,SLV,El Salvador,2019,Export,6,12176.833999999999
2341,S4,AUT, Total,Austria,SMR,San Marino,2019,Export,6,9963.062
2343,S4,AUT, Total,Austria,SOM,Somalia,2019,Export,6,518.735
2345,S4,AUT, Total,Austria,SPE,Special Categories,2019,Export,6,843705.743
2347,S4,AUT, Total,Austria,SSD,South Sudan,2019,Export,6,849.529
2349,S4,AUT, Total,Austria,STP,Sao Tome and Principe,2019,Export,6,8.238999999999999
2351,S4,AUT, Total,Austria,SUD,Sudan,2019,Export,6,11968.831
2353,S4,AUT, Total,Austria,SUR,Suriname,2019,Export,6,1487.963
2355,S4,AUT, Total,Austria,SVK,Slovak Republic,2019,Export,6,3521384.647
2357,S4,AUT, Total,Austria,SVN,Slovenia,2019,Export,6,3542553.517
2359,S4,AUT, Total,Austria,SWE,Sweden,2019,Export,6,1942891.619
2361,S4,AUT, Total,Austria,SWZ,Eswatini,2019,Export,6,1206.028
2363,S4,AUT, Total,Austria,SXM,Saint Maarten (Dutch part),2019,Export,6,794.785
2365,S4,AUT, Total,Austria,SYC,Seychelles,2019,Export,6,1009.635
2367,S4,AUT, Total,Austria,SYR,Syrian Arab Republic,2019,Export,6,10499.323
2369,S4,AUT, Total,Austria,TCA,Turks and Caicos Isl.,2019,Export,6,102.009
2371,S4,AUT, Total,Austria,TCD,Chad,2019,Export,6,2784.833
2373,S4,AUT, Total,Austria,TGO,Togo,2019,Export,6,1769.4379999999999
2375,S4,AUT, Total,Austria,THA,Thailand,2019,Export,6,521839.32
2377,S4,AUT, Total,Austria,TJK,Tajikistan,2019,Export,6,6000.893
2379,S4,AUT, Total,Austria,TKL,Tokelau,2019,Export,6,5.297999999999999
2381,S4,AUT, Total,Austria,TKM,Turkmenistan,2019,Export,6,23186.976000000002
2383,S4,AUT, Total,Austria,TMP,East Timor,2019,Export,6,146.306
2384,S4,AUT, Total,Austria,TON,Tonga,2019,Export,6,0.624
2386,S4,AUT, Total,Austria,TTO,Trinidad and Tobago,2019,Export,6,28154.55
2388,S4,AUT, Total,Austria,TUN,Tunisia,2019,Export,6,101156.21
2390,S4,AUT, Total,Austria,TUR,Turkey,2019,Export,6,1268987.591
2393,S4,AUT, Total,Austria,TZA,Tanzania,2019,Export,6,25758.967
2395,S4,AUT, Total,Austria,UGA,Uganda,2019,Export,6,9239.121
2397,S4,AUT, Total,Austria,UKR,Ukraine,2019,Export,6,640085.381
2399,S4,AUT, Total,Austria,UMI,United States Minor Outlying I,2019,Export,6,25.101
2402,S4,AUT, Total,Austria,URY,Uruguay,2019,Export,6,21751.333
2404,S4,AUT, Total,Austria,USA,United States,2019,Export,6,11366169.109000001
2406,S4,AUT, Total,Austria,UZB,Uzbekistan,2019,Export,6,123021.683
2408,S4,AUT, Total,Austria,VAT,Holy See,2019,Export,6,437.991
2410,S4,AUT, Total,Austria,VCT,St. Vincent and the Grenadines,2019,Export,6,151.601
2412,S4,AUT, Total,Austria,VEN,Venezuela,2019,Export,6,8792.987
2414,S4,AUT, Total,Austria,VGB,British Virgin Islands,2019,Export,6,529.044
2416,S4,AUT, Total,Austria,VNM,Vietnam,2019,Export,6,284618.622
2418,S4,AUT, Total,Austria,VUT,Vanuatu,2019,Export,6,35.61
2420,S4,AUT, Total,Austria,WLD, World,2019,Export,6,171532054.962
2422,S4,AUT, Total,Austria,WSM,Samoa,2019,Export,6,128.369
2424,S4,AUT, Total,Austria,YEM,Yemen,2019,Export,6,10231.806
2426,S4,AUT, Total,Austria,ZAF,South Africa,2019,Export,6,675789.172
2428,S4,AUT, Total,Austria,ZAR,"Congo, Dem. Rep.",2019,Export,6,8193.992
2430,S4,AUT, Total,Austria,ZMB,Zambia,2019,Export,6,7374.924
2432,S4,AUT, Total,Austria,ZWE,Zimbabwe,2019,Export,6,1329.4089999999999
2434,S4,AZE, Total,Azerbaijan,ABW,Aruba,2019,Export,6,69.721
2436,S4,AZE, Total,Azerbaijan,AFG,Afghanistan,2019,Export,6,82698.368
2438,S4,AZE, Total,Azerbaijan,AGO,Angola,2019,Export,6,22.3
2440,S4,AZE, Total,Azerbaijan,ARE,United Arab Emirates,2019,Export,6,13928.108999999999
2442,S4,AZE, Total,Azerbaijan,ARG,Argentina,2019,Export,6,41.068000000000005
2444,S4,AZE, Total,Azerbaijan,AUS,Australia,2019,Export,6,40087.91
2446,S4,AZE, Total,Azerbaijan,AUT,Austria,2019,Export,6,185734.93
2448,S4,AZE, Total,Azerbaijan,BEL,Belgium,2019,Export,6,6535.505999999999
2450,S4,AZE, Total,Azerbaijan,BGD,Bangladesh,2019,Export,6,254.342
2452,S4,AZE, Total,Azerbaijan,BGR,Bulgaria,2019,Export,6,79696.685
2454,S4,AZE, Total,Azerbaijan,BHR,Bahrain,2019,Export,6,205.115
2455,S4,AZE, Total,Azerbaijan,BIH,Bosnia and Herzegovina,2019,Export,6,16.658
2457,S4,AZE, Total,Azerbaijan,BLR,Belarus,2019,Export,6,21103.904
2459,S4,AZE, Total,Azerbaijan,BMU,Bermuda,2019,Export,6,16.159000000000002
2462,S4,AZE, Total,Azerbaijan,BRA,Brazil,2019,Export,6,5509.723000000001
2464,S4,AZE, Total,Azerbaijan,BRN,Brunei,2019,Export,6,26.06
2466,S4,AZE, Total,Azerbaijan,CAN,Canada,2019,Export,6,138215.794
2468,S4,AZE, Total,Azerbaijan,CHE,Switzerland,2019,Export,6,179090.072
2471,S4,AZE, Total,Azerbaijan,CHN,China,2019,Export,6,752162.6340000001
2473,S4,AZE, Total,Azerbaijan,CMR,Cameroon,2019,Export,6,43.883
2475,S4,AZE, Total,Azerbaijan,COG,"Congo, Rep.",2019,Export,6,4.063
2477,S4,AZE, Total,Azerbaijan,COL,Colombia,2019,Export,6,96.551
2479,S4,AZE, Total,Azerbaijan,CUB,Cuba,2019,Export,6,12.118
2480,S4,AZE, Total,Azerbaijan,CYM,Cayman Islands,2019,Export,6,20.795
2482,S4,AZE, Total,Azerbaijan,CYP,Cyprus,2019,Export,6,13362.921
2484,S4,AZE, Total,Azerbaijan,CZE,Czech Republic,2019,Export,6,647451.2239999999
2486,S4,AZE, Total,Azerbaijan,DEU,Germany,2019,Export,6,931783.426
2487,S4,AZE, Total,Azerbaijan,DJI,Djibouti,2019,Export,6,3.752
2489,S4,AZE, Total,Azerbaijan,DNK,Denmark,2019,Export,6,999.192
2492,S4,AZE, Total,Azerbaijan,DZA,Algeria,2019,Export,6,347.673
2494,S4,AZE, Total,Azerbaijan,ECU,Ecuador,2019,Export,6,1.079
2496,S4,AZE, Total,Azerbaijan,EGY,"Egypt, Arab Rep.",2019,Export,6,41831.333
2498,S4,AZE, Total,Azerbaijan,ESP,Spain,2019,Export,6,704459.848
2500,S4,AZE, Total,Azerbaijan,EST,Estonia,2019,Export,6,2295.063
2501,S4,AZE, Total,Azerbaijan,ETH,Ethiopia(excludes Eritrea),2019,Export,6,0.9740000000000001
2503,S4,AZE, Total,Azerbaijan,FIN,Finland,2019,Export,6,398.001
2505,S4,AZE, Total,Azerbaijan,FRA,France,2019,Export,6,536648.43
2507,S4,AZE, Total,Azerbaijan,GAB,Gabon,2019,Export,6,15.772
2509,S4,AZE, Total,Azerbaijan,GBR,United Kingdom,2019,Export,6,457750.865
2511,S4,AZE, Total,Azerbaijan,GEO,Georgia,2019,Export,6,586904.086
2513,S4,AZE, Total,Azerbaijan,GHA,Ghana,2019,Export,6,26.303
2515,S4,AZE, Total,Azerbaijan,GIB,Gibraltar,2019,Export,6,45927.297999999995
2516,S4,AZE, Total,Azerbaijan,GIN,Guinea,2019,Export,6,0.8809999999999999
2518,S4,AZE, Total,Azerbaijan,GNQ,Equatorial Guinea,2019,Export,6,0.757
2520,S4,AZE, Total,Azerbaijan,GRC,Greece,2019,Export,6,242757.954
2521,S4,AZE, Total,Azerbaijan,GUY,Guyana,2019,Export,6,3.7060000000000004
2523,S4,AZE, Total,Azerbaijan,HKG,"Hong Kong, China",2019,Export,6,2639.3979999999997
2525,S4,AZE, Total,Azerbaijan,HRV,Croatia,2019,Export,6,436550.42799999996
2527,S4,AZE, Total,Azerbaijan,HUN,Hungary,2019,Export,6,670.295
2529,S4,AZE, Total,Azerbaijan,IDN,Indonesia,2019,Export,6,366.17699999999996
2531,S4,AZE, Total,Azerbaijan,IND,India,2019,Export,6,955865.622
2533,S4,AZE, Total,Azerbaijan,IRL,Ireland,2019,Export,6,39.863
2535,S4,AZE, Total,Azerbaijan,IRN,"Iran, Islamic Rep.",2019,Export,6,41130.682
2537,S4,AZE, Total,Azerbaijan,IRQ,Iraq,2019,Export,6,13600.525
2539,S4,AZE, Total,Azerbaijan,ISL,Iceland,2019,Export,6,18.699
2541,S4,AZE, Total,Azerbaijan,ISR,Israel,2019,Export,6,1331616.188
2543,S4,AZE, Total,Azerbaijan,ITA,Italy,2019,Export,6,5638641.82
2545,S4,AZE, Total,Azerbaijan,JOR,Jordan,2019,Export,6,20.016
2547,S4,AZE, Total,Azerbaijan,JPN,Japan,2019,Export,6,90215.984
2549,S4,AZE, Total,Azerbaijan,KAZ,Kazakhstan,2019,Export,6,24022.63
2550,S4,AZE, Total,Azerbaijan,KEN,Kenya,2019,Export,6,1.2
2552,S4,AZE, Total,Azerbaijan,KGZ,Kyrgyz Republic,2019,Export,6,2743.6679999999997
2554,S4,AZE, Total,Azerbaijan,KOR,"Korea, Rep.",2019,Export,6,137.876
2556,S4,AZE, Total,Azerbaijan,KWT,Kuwait,2019,Export,6,236.454
2558,S4,AZE, Total,Azerbaijan,LBN,Lebanon,2019,Export,6,32.183
2559,S4,AZE, Total,Azerbaijan,LBY,Libya,2019,Export,6,43806.731
2560,S4,AZE, Total,Azerbaijan,LKA,Sri Lanka,2019,Export,6,5.91
2562,S4,AZE, Total,Azerbaijan,LTU,Lithuania,2019,Export,6,2125.135
