,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
5103,S4,BMU, Total,Bermuda,JAM,Jamaica,2018,Export,6,39.194
5104,S4,BMU, Total,Bermuda,JPN,Japan,2018,Export,6,84.645
5106,S4,BMU, Total,Bermuda,KOR,"Korea, Rep.",2018,Export,6,1.7309999999999999
5112,S4,BMU, Total,Bermuda,NLD,Netherlands,2018,Export,6,22.674
5114,S4,BMU, Total,Bermuda,NOR,Norway,2018,Export,6,0.6
5117,S4,BMU, Total,Bermuda,OAS,"Other Asia, nes",2018,Export,6,2.16
5120,S4,BMU, Total,Bermuda,PRK,"Korea, Dem. Rep.",2018,Export,6,1.72
5121,S4,BMU, Total,Bermuda,PRT,Portugal,2018,Export,6,0.465
5123,S4,BMU, Total,Bermuda,SWE,Sweden,2018,Export,6,72.018
5125,S4,BMU, Total,Bermuda,THA,Thailand,2018,Export,6,0.033
5127,S4,BMU, Total,Bermuda,TTO,Trinidad and Tobago,2018,Export,6,0.95
5128,S4,BMU, Total,Bermuda,UKR,Ukraine,2018,Export,6,0.03
5129,S4,BMU, Total,Bermuda,UNS,Unspecified,2018,Export,6,4225.068
5132,S4,BMU, Total,Bermuda,USA,United States,2018,Export,6,14354.273000000001
5134,S4,BMU, Total,Bermuda,WLD, World,2018,Export,6,22912.425
5136,S4,BOL, Total,Bolivia,AFG,Afghanistan,2018,Export,6,405.54699999999997
5137,S4,BOL, Total,Bolivia,AGO,Angola,2018,Export,6,89.755
5138,S4,BOL, Total,Bolivia,ARE,United Arab Emirates,2018,Export,6,361663.516
5139,S4,BOL, Total,Bolivia,ARG,Argentina,2018,Export,6,1433105.949
5140,S4,BOL, Total,Bolivia,AUS,Australia,2018,Export,6,172827.555
5141,S4,BOL, Total,Bolivia,AUT,Austria,2018,Export,6,3326.1290000000004
5142,S4,BOL, Total,Bolivia,AZE,Azerbaijan,2018,Export,6,0.0
5143,S4,BOL, Total,Bolivia,BEL,Belgium,2018,Export,6,193841.65399999998
5144,S4,BOL, Total,Bolivia,BGD,Bangladesh,2018,Export,6,1401.148
5145,S4,BOL, Total,Bolivia,BGR,Bulgaria,2018,Export,6,810.32
5146,S4,BOL, Total,Bolivia,BHR,Bahrain,2018,Export,6,48.93
5147,S4,BOL, Total,Bolivia,BHS,"Bahamas, The",2018,Export,6,24.445999999999998
5148,S4,BOL, Total,Bolivia,BLR,Belarus,2018,Export,6,19.3
5149,S4,BOL, Total,Bolivia,BLZ,Belize,2018,Export,6,12.825
5150,S4,BOL, Total,Bolivia,BRA,Brazil,2018,Export,6,1717985.789
5151,S4,BOL, Total,Bolivia,BRB,Barbados,2018,Export,6,1.0
5152,S4,BOL, Total,Bolivia,BRN,Brunei,2018,Export,6,0.0
5153,S4,BOL, Total,Bolivia,CAN,Canada,2018,Export,6,196032.068
5154,S4,BOL, Total,Bolivia,CHE,Switzerland,2018,Export,6,5886.725
5155,S4,BOL, Total,Bolivia,CHL,Chile,2018,Export,6,115236.06199999999
5156,S4,BOL, Total,Bolivia,CHN,China,2018,Export,6,458066.119
5157,S4,BOL, Total,Bolivia,COG,"Congo, Rep.",2018,Export,6,0.0
5158,S4,BOL, Total,Bolivia,COL,Colombia,2018,Export,6,470552.85299999994
5159,S4,BOL, Total,Bolivia,CRI,Costa Rica,2018,Export,6,2006.099
5160,S4,BOL, Total,Bolivia,CUB,Cuba,2018,Export,6,633.9490000000001
5161,S4,BOL, Total,Bolivia,CYP,Cyprus,2018,Export,6,24.144000000000002
5162,S4,BOL, Total,Bolivia,CZE,Czech Republic,2018,Export,6,146.378
5163,S4,BOL, Total,Bolivia,DEU,Germany,2018,Export,6,44999.27
5164,S4,BOL, Total,Bolivia,DJI,Djibouti,2018,Export,6,5.0
5165,S4,BOL, Total,Bolivia,DNK,Denmark,2018,Export,6,1914.1629999999998
5166,S4,BOL, Total,Bolivia,DOM,Dominican Republic,2018,Export,6,1552.45
5167,S4,BOL, Total,Bolivia,DZA,Algeria,2018,Export,6,0.0
5168,S4,BOL, Total,Bolivia,ECU,Ecuador,2018,Export,6,146629.636
5169,S4,BOL, Total,Bolivia,EGY,"Egypt, Arab Rep.",2018,Export,6,13.85
5170,S4,BOL, Total,Bolivia,ESP,Spain,2018,Export,6,168234.38600000003
5171,S4,BOL, Total,Bolivia,FIN,Finland,2018,Export,6,15743.188
5172,S4,BOL, Total,Bolivia,FRA,France,2018,Export,6,19631.715
5173,S4,BOL, Total,Bolivia,FRE,Free Zones,2018,Export,6,403.662
5174,S4,BOL, Total,Bolivia,GAB,Gabon,2018,Export,6,0.0
5175,S4,BOL, Total,Bolivia,GBR,United Kingdom,2018,Export,6,42332.10400000001
5176,S4,BOL, Total,Bolivia,GHA,Ghana,2018,Export,6,0.73
5177,S4,BOL, Total,Bolivia,GIN,Guinea,2018,Export,6,0.0
5178,S4,BOL, Total,Bolivia,GRC,Greece,2018,Export,6,1435.402
5179,S4,BOL, Total,Bolivia,GRL,Greenland,2018,Export,6,1.506
5180,S4,BOL, Total,Bolivia,GTM,Guatemala,2018,Export,6,950.9989999999999
5181,S4,BOL, Total,Bolivia,HKG,"Hong Kong, China",2018,Export,6,2947.31
5182,S4,BOL, Total,Bolivia,HND,Honduras,2018,Export,6,367.75800000000004
5183,S4,BOL, Total,Bolivia,HRV,Croatia,2018,Export,6,755.181
5184,S4,BOL, Total,Bolivia,HUN,Hungary,2018,Export,6,10.300999999999998
5185,S4,BOL, Total,Bolivia,IDN,Indonesia,2018,Export,6,793.63
5186,S4,BOL, Total,Bolivia,IND,India,2018,Export,6,722869.06
5187,S4,BOL, Total,Bolivia,IRL,Ireland,2018,Export,6,98.105
5188,S4,BOL, Total,Bolivia,IRQ,Iraq,2018,Export,6,0.0
5189,S4,BOL, Total,Bolivia,ISL,Iceland,2018,Export,6,23.008000000000003
5190,S4,BOL, Total,Bolivia,ISR,Israel,2018,Export,6,5295.519
5191,S4,BOL, Total,Bolivia,ITA,Italy,2018,Export,6,37904.061
5192,S4,BOL, Total,Bolivia,JAM,Jamaica,2018,Export,6,4.5
5193,S4,BOL, Total,Bolivia,JPN,Japan,2018,Export,6,670077.233
5194,S4,BOL, Total,Bolivia,KAZ,Kazakhstan,2018,Export,6,0.0
5195,S4,BOL, Total,Bolivia,KEN,Kenya,2018,Export,6,0.2
5196,S4,BOL, Total,Bolivia,KOR,"Korea, Rep.",2018,Export,6,577029.12
5197,S4,BOL, Total,Bolivia,KWT,Kuwait,2018,Export,6,19.21
5198,S4,BOL, Total,Bolivia,LAO,Lao PDR,2018,Export,6,8.0
5199,S4,BOL, Total,Bolivia,LBN,Lebanon,2018,Export,6,168.69400000000002
5200,S4,BOL, Total,Bolivia,LBY,Libya,2018,Export,6,95.23
5201,S4,BOL, Total,Bolivia,LCA,St. Lucia,2018,Export,6,35195.835
5202,S4,BOL, Total,Bolivia,LKA,Sri Lanka,2018,Export,6,9.267999999999999
5203,S4,BOL, Total,Bolivia,LTU,Lithuania,2018,Export,6,2342.072
5204,S4,BOL, Total,Bolivia,LVA,Latvia,2018,Export,6,158.605
5205,S4,BOL, Total,Bolivia,MAC,Macao,2018,Export,6,14.317
5206,S4,BOL, Total,Bolivia,MAR,Morocco,2018,Export,6,243.2
5207,S4,BOL, Total,Bolivia,MEX,Mexico,2018,Export,6,19623.94
5208,S4,BOL, Total,Bolivia,MLT,Malta,2018,Export,6,8.016
5209,S4,BOL, Total,Bolivia,MMR,Myanmar,2018,Export,6,5458.818
5210,S4,BOL, Total,Bolivia,MOZ,Mozambique,2018,Export,6,0.0
5211,S4,BOL, Total,Bolivia,MUS,Mauritius,2018,Export,6,96.92399999999999
5212,S4,BOL, Total,Bolivia,MYS,Malaysia,2018,Export,6,4575.077
5213,S4,BOL, Total,Bolivia,NCL,New Caledonia,2018,Export,6,128.601
5214,S4,BOL, Total,Bolivia,NER,Niger,2018,Export,6,5.0
5215,S4,BOL, Total,Bolivia,NGA,Nigeria,2018,Export,6,87.14200000000001
5216,S4,BOL, Total,Bolivia,NIC,Nicaragua,2018,Export,6,425.985
5217,S4,BOL, Total,Bolivia,NLD,Netherlands,2018,Export,6,240813.795
5218,S4,BOL, Total,Bolivia,NOR,Norway,2018,Export,6,1537.807
5219,S4,BOL, Total,Bolivia,NZL,New Zealand,2018,Export,6,5415.156999999999
5220,S4,BOL, Total,Bolivia,OAS,"Other Asia, nes",2018,Export,6,2638.031
5221,S4,BOL, Total,Bolivia,OMN,Oman,2018,Export,6,0.0
5222,S4,BOL, Total,Bolivia,PAK,Pakistan,2018,Export,6,0.9
5223,S4,BOL, Total,Bolivia,PAN,Panama,2018,Export,6,6344.2880000000005
5224,S4,BOL, Total,Bolivia,PER,Peru,2018,Export,6,364748.195
5225,S4,BOL, Total,Bolivia,PHL,Philippines,2018,Export,6,94.863
5226,S4,BOL, Total,Bolivia,POL,Poland,2018,Export,6,6013.719
5227,S4,BOL, Total,Bolivia,PRT,Portugal,2018,Export,6,1194.5919999999999
5228,S4,BOL, Total,Bolivia,PRY,Paraguay,2018,Export,6,52412.09099999999
5229,S4,BOL, Total,Bolivia,PYF,French Polynesia,2018,Export,6,14.73
5230,S4,BOL, Total,Bolivia,QAT,Qatar,2018,Export,6,41.632
5231,S4,BOL, Total,Bolivia,ROM,Romania,2018,Export,6,124.833
5232,S4,BOL, Total,Bolivia,RUS,Russian Federation,2018,Export,6,2666.373
5233,S4,BOL, Total,Bolivia,SAU,Saudi Arabia,2018,Export,6,81.992
5234,S4,BOL, Total,Bolivia,SER,"Serbia, FR(Serbia/Montenegro)",2018,Export,6,186.04
5235,S4,BOL, Total,Bolivia,SGP,Singapore,2018,Export,6,991.837
5236,S4,BOL, Total,Bolivia,SLV,El Salvador,2018,Export,6,540.363
5237,S4,BOL, Total,Bolivia,SVN,Slovenia,2018,Export,6,226.0
5238,S4,BOL, Total,Bolivia,SWE,Sweden,2018,Export,6,906.048
5239,S4,BOL, Total,Bolivia,THA,Thailand,2018,Export,6,1240.157
5240,S4,BOL, Total,Bolivia,TTO,Trinidad and Tobago,2018,Export,6,0.0
5241,S4,BOL, Total,Bolivia,TUR,Turkey,2018,Export,6,91114.004
5242,S4,BOL, Total,Bolivia,UGA,Uganda,2018,Export,6,5.023
5243,S4,BOL, Total,Bolivia,UKR,Ukraine,2018,Export,6,32.049
5244,S4,BOL, Total,Bolivia,UNS,Unspecified,2018,Export,6,0.0
5245,S4,BOL, Total,Bolivia,URY,Uruguay,2018,Export,6,9515.985999999999
5246,S4,BOL, Total,Bolivia,USA,United States,2018,Export,6,504231.94
5247,S4,BOL, Total,Bolivia,VEN,Venezuela,2018,Export,6,4533.978
5248,S4,BOL, Total,Bolivia,VGB,British Virgin Islands,2018,Export,6,0.0
5249,S4,BOL, Total,Bolivia,VNM,Vietnam,2018,Export,6,6235.425
5250,S4,BOL, Total,Bolivia,WLD, World,2018,Export,6,8970665.462000001
5251,S4,BOL, Total,Bolivia,ZAF,South Africa,2018,Export,6,1927.3770000000002
5252,S4,BOL, Total,Bolivia,ZWE,Zimbabwe,2018,Export,6,0.998
5253,S4,BRA, Total,Brazil,ABW,Aruba,2018,Export,6,23205.685
5255,S4,BRA, Total,Brazil,AFG,Afghanistan,2018,Export,6,17040.069
5257,S4,BRA, Total,Brazil,AGO,Angola,2018,Export,6,458111.162
5259,S4,BRA, Total,Brazil,AIA,Anguila,2018,Export,6,645.0509999999999
5261,S4,BRA, Total,Brazil,ALB,Albania,2018,Export,6,58777.486
5263,S4,BRA, Total,Brazil,AND,Andorra,2018,Export,6,382.227
5265,S4,BRA, Total,Brazil,ARE,United Arab Emirates,2018,Export,6,2034454.0790000001
5267,S4,BRA, Total,Brazil,ARG,Argentina,2018,Export,6,14951216.909000002
5269,S4,BRA, Total,Brazil,ARM,Armenia,2018,Export,6,26341.521
5271,S4,BRA, Total,Brazil,ASM,American Samoa,2018,Export,6,214.041
5273,S4,BRA, Total,Brazil,ATA,Antarctica,2018,Export,6,443.81199999999995
5275,S4,BRA, Total,Brazil,ATF,Fr. So. Ant. Tr,2018,Export,6,12.186
5277,S4,BRA, Total,Brazil,ATG,Antigua and Barbuda,2018,Export,6,16194.671999999999
5279,S4,BRA, Total,Brazil,AUS,Australia,2018,Export,6,472912.448
5281,S4,BRA, Total,Brazil,AUT,Austria,2018,Export,6,194910.387
5283,S4,BRA, Total,Brazil,AZE,Azerbaijan,2018,Export,6,71773.6
5285,S4,BRA, Total,Brazil,BDI,Burundi,2018,Export,6,42.028
5287,S4,BRA, Total,Brazil,BEL,Belgium,2018,Export,6,3198649.4280000003
5289,S4,BRA, Total,Brazil,BEN,Benin,2018,Export,6,145300.195
5291,S4,BRA, Total,Brazil,BES,Bonaire,2018,Export,6,1253.894
5293,S4,BRA, Total,Brazil,BFA,Burkina Faso,2018,Export,6,10947.016000000001
5295,S4,BRA, Total,Brazil,BGD,Bangladesh,2018,Export,6,1169286.253
5297,S4,BRA, Total,Brazil,BGR,Bulgaria,2018,Export,6,344513.979
5299,S4,BRA, Total,Brazil,BHR,Bahrain,2018,Export,6,416175.11100000003
5301,S4,BRA, Total,Brazil,BHS,"Bahamas, The",2018,Export,6,119239.70599999999
5303,S4,BRA, Total,Brazil,BIH,Bosnia and Herzegovina,2018,Export,6,986.273
5305,S4,BRA, Total,Brazil,BLM,Saint Barth�lemy,2018,Export,6,1631.0729999999999
5307,S4,BRA, Total,Brazil,BLR,Belarus,2018,Export,6,100445.30699999999
5309,S4,BRA, Total,Brazil,BLZ,Belize,2018,Export,6,6563.541
5311,S4,BRA, Total,Brazil,BMU,Bermuda,2018,Export,6,3072.5159999999996
5313,S4,BRA, Total,Brazil,BOL,Bolivia,2018,Export,6,1452325.542
5315,S4,BRA, Total,Brazil,BRA,Brazil,2018,Export,6,67.066
5316,S4,BRA, Total,Brazil,BRB,Barbados,2018,Export,6,13805.987
5318,S4,BRA, Total,Brazil,BRN,Brunei,2018,Export,6,908.985
5321,S4,BRA, Total,Brazil,BUN,Bunkers,2018,Export,6,1838216.285
5323,S4,BRA, Total,Brazil,BVT,Bouvet Island,2018,Export,6,1.028
5324,S4,BRA, Total,Brazil,BWA,Botswana,2018,Export,6,983.308
5326,S4,BRA, Total,Brazil,CAF,Central African Republic,2018,Export,6,1077.527
5328,S4,BRA, Total,Brazil,CAN,Canada,2018,Export,6,3353350.606
5330,S4,BRA, Total,Brazil,CHE,Switzerland,2018,Export,6,817152.843
5332,S4,BRA, Total,Brazil,CHL,Chile,2018,Export,6,6389093.37
5334,S4,BRA, Total,Brazil,CHN,China,2018,Export,6,64205647.05899999
5336,S4,BRA, Total,Brazil,CIV,Cote d'Ivoire,2018,Export,6,66093.307
5338,S4,BRA, Total,Brazil,CMR,Cameroon,2018,Export,6,68053.762
5340,S4,BRA, Total,Brazil,COG,"Congo, Rep.",2018,Export,6,22025.093999999997
5342,S4,BRA, Total,Brazil,COK,Cook Islands,2018,Export,6,323.76
5344,S4,BRA, Total,Brazil,COL,Colombia,2018,Export,6,2805328.684
5346,S4,BRA, Total,Brazil,COM,Comoros,2018,Export,6,3957.658
5348,S4,BRA, Total,Brazil,CPV,Cape Verde,2018,Export,6,18128.925
5350,S4,BRA, Total,Brazil,CRI,Costa Rica,2018,Export,6,474240.37799999997
5352,S4,BRA, Total,Brazil,CUB,Cuba,2018,Export,6,342814.79799999995
5354,S4,BRA, Total,Brazil,CUW,Cura�ao,2018,Export,6,25050.392000000003
5356,S4,BRA, Total,Brazil,CXR,Christmas Island,2018,Export,6,3.4
5358,S4,BRA, Total,Brazil,CYM,Cayman Islands,2018,Export,6,181653.35199999998
5360,S4,BRA, Total,Brazil,CYP,Cyprus,2018,Export,6,266242.896
5362,S4,BRA, Total,Brazil,CZE,Czech Republic,2018,Export,6,84352.09
5364,S4,BRA, Total,Brazil,DEU,Germany,2018,Export,6,5214589.691000001
5366,S4,BRA, Total,Brazil,DJI,Djibouti,2018,Export,6,22130.447
5368,S4,BRA, Total,Brazil,DMA,Dominica,2018,Export,6,3979.073
5370,S4,BRA, Total,Brazil,DNK,Denmark,2018,Export,6,293290.312
5372,S4,BRA, Total,Brazil,DOM,Dominican Republic,2018,Export,6,718969.245
5374,S4,BRA, Total,Brazil,DZA,Algeria,2018,Export,6,1006725.7459999999
5376,S4,BRA, Total,Brazil,ECU,Ecuador,2018,Export,6,904850.941
5378,S4,BRA, Total,Brazil,EGY,"Egypt, Arab Rep.",2018,Export,6,2134071.333
5380,S4,BRA, Total,Brazil,ERI,Eritrea,2018,Export,6,63.636
5382,S4,BRA, Total,Brazil,ESH,Western Sahara,2018,Export,6,0.002
5384,S4,BRA, Total,Brazil,ESP,Spain,2018,Export,6,5150783.612
5386,S4,BRA, Total,Brazil,EST,Estonia,2018,Export,6,32073.727000000003
5388,S4,BRA, Total,Brazil,ETH,Ethiopia(excludes Eritrea),2018,Export,6,25789.362
5390,S4,BRA, Total,Brazil,FIN,Finland,2018,Export,6,241897.52899999998
5392,S4,BRA, Total,Brazil,FJI,Fiji,2018,Export,6,1394.634
5394,S4,BRA, Total,Brazil,FLK,Falkland Island,2018,Export,6,1189.454
5396,S4,BRA, Total,Brazil,FRA,France,2018,Export,6,2648824.575
5398,S4,BRA, Total,Brazil,FRO,Faeroe Islands,2018,Export,6,11.247
5400,S4,BRA, Total,Brazil,FSM,"Micronesia, Fed. Sts.",2018,Export,6,148.262
5402,S4,BRA, Total,Brazil,GAB,Gabon,2018,Export,6,33588.059
5404,S4,BRA, Total,Brazil,GBR,United Kingdom,2018,Export,6,3008527.615
5406,S4,BRA, Total,Brazil,GEO,Georgia,2018,Export,6,203366.965
5408,S4,BRA, Total,Brazil,GHA,Ghana,2018,Export,6,151893.753
5410,S4,BRA, Total,Brazil,GIB,Gibraltar,2018,Export,6,24369.781000000003
5412,S4,BRA, Total,Brazil,GIN,Guinea,2018,Export,6,41866.308
5414,S4,BRA, Total,Brazil,GMB,"Gambia, The",2018,Export,6,89199.92199999999
5416,S4,BRA, Total,Brazil,GNB,Guinea-Bissau,2018,Export,6,4807.781
5418,S4,BRA, Total,Brazil,GNQ,Equatorial Guinea,2018,Export,6,10656.007
5420,S4,BRA, Total,Brazil,GRC,Greece,2018,Export,6,172212.697
5422,S4,BRA, Total,Brazil,GRD,Grenada,2018,Export,6,8979.113000000001
5424,S4,BRA, Total,Brazil,GRL,Greenland,2018,Export,6,30.87
5426,S4,BRA, Total,Brazil,GTM,Guatemala,2018,Export,6,226927.74399999998
5428,S4,BRA, Total,Brazil,GUM,Guam,2018,Export,6,902.051
5430,S4,BRA, Total,Brazil,GUY,Guyana,2018,Export,6,40303.733
5432,S4,BRA, Total,Brazil,HKG,"Hong Kong, China",2018,Export,6,2679980.889
5434,S4,BRA, Total,Brazil,HND,Honduras,2018,Export,6,114933.229
5436,S4,BRA, Total,Brazil,HRV,Croatia,2018,Export,6,102936.695
5438,S4,BRA, Total,Brazil,HTI,Haiti,2018,Export,6,46264.405
5440,S4,BRA, Total,Brazil,HUN,Hungary,2018,Export,6,115637.715
5442,S4,BRA, Total,Brazil,IDN,Indonesia,2018,Export,6,1494461.1809999999
5444,S4,BRA, Total,Brazil,IND,India,2018,Export,6,3909881.517
5446,S4,BRA, Total,Brazil,IOT,British Indian Ocean Ter.,2018,Export,6,19.474
5448,S4,BRA, Total,Brazil,IRL,Ireland,2018,Export,6,453334.489
5450,S4,BRA, Total,Brazil,IRN,"Iran, Islamic Rep.",2018,Export,6,2267926.015
5452,S4,BRA, Total,Brazil,IRQ,Iraq,2018,Export,6,588481.452
5454,S4,BRA, Total,Brazil,ISL,Iceland,2018,Export,6,163757.146
5456,S4,BRA, Total,Brazil,ISR,Israel,2018,Export,6,321019.643
5458,S4,BRA, Total,Brazil,ITA,Italy,2018,Export,6,3560280.793
5460,S4,BRA, Total,Brazil,JAM,Jamaica,2018,Export,6,73489.726
5462,S4,BRA, Total,Brazil,JOR,Jordan,2018,Export,6,263910.266
5464,S4,BRA, Total,Brazil,JPN,Japan,2018,Export,6,4334337.058
5466,S4,BRA, Total,Brazil,KAZ,Kazakhstan,2018,Export,6,35741.859
5468,S4,BRA, Total,Brazil,KEN,Kenya,2018,Export,6,124000.011
5470,S4,BRA, Total,Brazil,KGZ,Kyrgyz Republic,2018,Export,6,97.694
5472,S4,BRA, Total,Brazil,KHM,Cambodia,2018,Export,6,8644.965
5474,S4,BRA, Total,Brazil,KIR,Kiribati,2018,Export,6,56.855
5476,S4,BRA, Total,Brazil,KNA,St. Kitts and Nevis,2018,Export,6,3139.9429999999998
5478,S4,BRA, Total,Brazil,KOR,"Korea, Rep.",2018,Export,6,3437332.668
5480,S4,BRA, Total,Brazil,KWT,Kuwait,2018,Export,6,227277.10100000002
5482,S4,BRA, Total,Brazil,LAO,Lao PDR,2018,Export,6,2780.633
5484,S4,BRA, Total,Brazil,LBN,Lebanon,2018,Export,6,269981.98600000003
5486,S4,BRA, Total,Brazil,LBR,Liberia,2018,Export,6,138402.26
5488,S4,BRA, Total,Brazil,LBY,Libya,2018,Export,6,228128.634
5490,S4,BRA, Total,Brazil,LCA,St. Lucia,2018,Export,6,410755.035
5492,S4,BRA, Total,Brazil,LKA,Sri Lanka,2018,Export,6,20044.572
5494,S4,BRA, Total,Brazil,LSO,Lesotho,2018,Export,6,13.499
5496,S4,BRA, Total,Brazil,LTU,Lithuania,2018,Export,6,20732.629
5498,S4,BRA, Total,Brazil,LUX,Luxembourg,2018,Export,6,33822.483
5500,S4,BRA, Total,Brazil,LVA,Latvia,2018,Export,6,48230.206
5502,S4,BRA, Total,Brazil,MAC,Macao,2018,Export,6,71464.827
5504,S4,BRA, Total,Brazil,MAR,Morocco,2018,Export,6,496375.461
5506,S4,BRA, Total,Brazil,MDA,Moldova,2018,Export,6,12643.813999999998
5508,S4,BRA, Total,Brazil,MDG,Madagascar,2018,Export,6,19087.014
5510,S4,BRA, Total,Brazil,MDV,Maldives,2018,Export,6,15208.788999999999
5512,S4,BRA, Total,Brazil,MEX,Mexico,2018,Export,6,4505139.699
5514,S4,BRA, Total,Brazil,MHL,Marshall Islands,2018,Export,6,128256.04199999999
5516,S4,BRA, Total,Brazil,MKD,North Macedonia,2018,Export,6,17413.971
5518,S4,BRA, Total,Brazil,MLI,Mali,2018,Export,6,11542.037
5520,S4,BRA, Total,Brazil,MLT,Malta,2018,Export,6,68878.69
5522,S4,BRA, Total,Brazil,MMR,Myanmar,2018,Export,6,40770.39
5524,S4,BRA, Total,Brazil,MNG,Mongolia,2018,Export,6,4254.58
5526,S4,BRA, Total,Brazil,MNP,Northern Mariana Islands,2018,Export,6,13.215
5528,S4,BRA, Total,Brazil,MNT,Montenegro,2018,Export,6,12999.665
5530,S4,BRA, Total,Brazil,MOZ,Mozambique,2018,Export,6,26242.964
5532,S4,BRA, Total,Brazil,MRT,Mauritania,2018,Export,6,44245.047999999995
5534,S4,BRA, Total,Brazil,MSR,Montserrat,2018,Export,6,65.709
5536,S4,BRA, Total,Brazil,MUS,Mauritius,2018,Export,6,12544.878
5538,S4,BRA, Total,Brazil,MWI,Malawi,2018,Export,6,747.314
5540,S4,BRA, Total,Brazil,MYS,Malaysia,2018,Export,6,2010134.905
5542,S4,BRA, Total,Brazil,NAM,Namibia,2018,Export,6,6611.517
5544,S4,BRA, Total,Brazil,NCL,New Caledonia,2018,Export,6,6699.234
5546,S4,BRA, Total,Brazil,NER,Niger,2018,Export,6,27676.674
5548,S4,BRA, Total,Brazil,NFK,Norfolk Island,2018,Export,6,327.66900000000004
5550,S4,BRA, Total,Brazil,NGA,Nigeria,2018,Export,6,667291.9010000001
5552,S4,BRA, Total,Brazil,NIC,Nicaragua,2018,Export,6,94833.98800000001
5554,S4,BRA, Total,Brazil,NIU,Niue,2018,Export,6,383.459
5555,S4,BRA, Total,Brazil,NLD,Netherlands,2018,Export,6,13068031.037999999
5557,S4,BRA, Total,Brazil,NOR,Norway,2018,Export,6,800793.949
5559,S4,BRA, Total,Brazil,NPL,Nepal,2018,Export,6,2330.134
5561,S4,BRA, Total,Brazil,NRU,Nauru,2018,Export,6,56.137
5563,S4,BRA, Total,Brazil,NZL,New Zealand,2018,Export,6,77107.493
5565,S4,BRA, Total,Brazil,OAS,"Other Asia, nes",2018,Export,6,1126237.346
5567,S4,BRA, Total,Brazil,OMN,Oman,2018,Export,6,674666.122
5569,S4,BRA, Total,Brazil,PAK,Pakistan,2018,Export,6,469046.969
5571,S4,BRA, Total,Brazil,PAN,Panama,2018,Export,6,1926224.334
5573,S4,BRA, Total,Brazil,PCN,Pitcairn,2018,Export,6,243.98
5575,S4,BRA, Total,Brazil,PER,Peru,2018,Export,6,2158847.754
5577,S4,BRA, Total,Brazil,PHL,Philippines,2018,Export,6,662008.211
5579,S4,BRA, Total,Brazil,PLW,Palau,2018,Export,6,162.925
5581,S4,BRA, Total,Brazil,PNG,Papua New Guinea,2018,Export,6,2754.553
5583,S4,BRA, Total,Brazil,POL,Poland,2018,Export,6,856962.2309999999
5585,S4,BRA, Total,Brazil,PRK,"Korea, Dem. Rep.",2018,Export,6,7286.706
5587,S4,BRA, Total,Brazil,PRT,Portugal,2018,Export,6,1454628.128
5589,S4,BRA, Total,Brazil,PRY,Paraguay,2018,Export,6,2945451.249
5591,S4,BRA, Total,Brazil,PSE,Occ.Pal.Terr,2018,Export,6,28933.262000000002
5593,S4,BRA, Total,Brazil,PYF,French Polynesia,2018,Export,6,1010.1610000000001
5595,S4,BRA, Total,Brazil,QAT,Qatar,2018,Export,6,267856.70399999997
5597,S4,BRA, Total,Brazil,ROM,Romania,2018,Export,6,386923.88700000005
5599,S4,BRA, Total,Brazil,RUS,Russian Federation,2018,Export,6,1655275.89
5601,S4,BRA, Total,Brazil,RWA,Rwanda,2018,Export,6,393.202
5603,S4,BRA, Total,Brazil,SAU,Saudi Arabia,2018,Export,6,2107636.937
5605,S4,BRA, Total,Brazil,SEN,Senegal,2018,Export,6,105664.714
5607,S4,BRA, Total,Brazil,SER,"Serbia, FR(Serbia/Montenegro)",2018,Export,6,36399.22
5609,S4,BRA, Total,Brazil,SGP,Singapore,2018,Export,6,3573267.188
5611,S4,BRA, Total,Brazil,SHN,Saint Helena,2018,Export,6,12.237
5613,S4,BRA, Total,Brazil,SLB,Solomon Islands,2018,Export,6,174.03
5615,S4,BRA, Total,Brazil,SLE,Sierra Leone,2018,Export,6,38129.093
5617,S4,BRA, Total,Brazil,SLV,El Salvador,2018,Export,6,101282.147
5619,S4,BRA, Total,Brazil,SMR,San Marino,2018,Export,6,379.325
5621,S4,BRA, Total,Brazil,SOM,Somalia,2018,Export,6,60782.49
5623,S4,BRA, Total,Brazil,SSD,South Sudan,2018,Export,6,430.999
5625,S4,BRA, Total,Brazil,STP,Sao Tome and Principe,2018,Export,6,2325.909
5627,S4,BRA, Total,Brazil,SUD,Sudan,2018,Export,6,16704.323
5629,S4,BRA, Total,Brazil,SUR,Suriname,2018,Export,6,34686.257000000005
5631,S4,BRA, Total,Brazil,SVK,Slovak Republic,2018,Export,6,30760.416
5633,S4,BRA, Total,Brazil,SVN,Slovenia,2018,Export,6,503431.625
5635,S4,BRA, Total,Brazil,SWE,Sweden,2018,Export,6,605142.081
5637,S4,BRA, Total,Brazil,SWZ,Eswatini,2018,Export,6,358.915
5639,S4,BRA, Total,Brazil,SXM,Saint Maarten (Dutch part),2018,Export,6,5414.982
5641,S4,BRA, Total,Brazil,SYC,Seychelles,2018,Export,6,6747.563
5643,S4,BRA, Total,Brazil,SYR,Syrian Arab Republic,2018,Export,6,59138.939000000006
5645,S4,BRA, Total,Brazil,TCA,Turks and Caicos Isl.,2018,Export,6,52332.140999999996
